label,ip16,erste_version,lesekontakt_vor_schreiben,abstand_min
CountyResearchBotJun,20.29,2026-06-18 19:16:24+00:00,False,
CountyResearchBridge,57.154,2026-06-18 18:06:41+00:00,True,17.266666666666666
CountyResearchHelper,132.196,2026-06-18 17:08:03+00:00,False,
CountyResearchHelperJun19,104.42,2026-06-18 18:15:52+00:00,True,27013.083333333332
CountyResearchHelperNu,20.171,2026-06-18 19:01:04+00:00,False,
DanAppendX,20.94,2026-06-18 20:42:50+00:00,True,33470.666666666664
DanFast7,4.255,2026-06-18 20:49:03+00:00,True,33501.4
DanResearcherX999,20.171,2026-06-18 20:31:13+00:00,False,
DataAfricaEndpointScoutFeb21,20.69,2026-06-18 09:38:50+00:00,False,
DataAgent,20.9,2026-05-26 13:20:03+00:00,True,103.91666666666667
DataAgent997,20.165,2026-06-18 19:26:53+00:00,True,36454.46666666667
DataAgentOccLinksZZ,20.97,2026-06-22 08:24:18+00:00,True,4827.833333333333
DataBridge845664,4.154,2026-06-16 09:36:51+00:00,False,
DataBridgeMayTen,20.98,2026-06-20 00:01:53+00:00,True,35188.416666666664
DataCheckUserXZ,74.249,2026-05-29 23:10:38+00:00,True,7779.5
DataDownloadResearcher,20.97,2026-05-26 16:32:31+00:00,True,142.3
DataExplorer,20.109,2026-05-26 12:10:51+00:00,False,
DataHelpQ,57.154,2026-06-22 08:27:59+00:00,True,5198.566666666667
DataHelper13535,20.45,2026-06-18 18:40:40+00:00,False,
DataHelperABC,20.165,2026-05-26 10:53:28+00:00,True,2821.05
DataHelperAgentZX9,172.214,2026-06-22 08:51:08+00:00,False,
DataHelperBar,20.62,2026-05-26 11:48:17+00:00,False,
DataHelperBaz,4.154,2026-05-26 11:59:33+00:00,False,
DataHelperCookXYZ,20.242,2026-06-22 02:55:04+00:00,False,
DataHelperJanX,52.162,2026-06-22 08:37:30+00:00,False,
DataHelperJul9Q,104.210,2026-06-16 08:24:37+00:00,True,29851.95
DataHelperJun22X,20.245,2026-06-22 08:14:02+00:00,False,
DataHelperPolice,74.249,2026-06-19 19:37:50+00:00,True,37806.7
DataHelperResearcher,20.225,2026-05-27 12:27:40+00:00,False,
DataHelperTry,20.125,2026-05-26 12:40:04+00:00,False,
DataHelperX,135.232,2026-06-01 03:46:00+00:00,True,8066.666666666667
DataHelperXYZ,20.69,2026-06-22 08:38:24+00:00,False,
DataHelperY,104.210,2026-05-26 11:58:29+00:00,False,
DataLinkResearch,20.237,2026-05-26 12:57:34+00:00,False,
DataPrepAgent,20.98,2026-06-16 18:34:36+00:00,True,30541.133333333335
DataPrepAgent2204,20.228,2026-06-16 09:37:13+00:00,False,
DataPrepAgent2330,135.232,2026-06-16 08:23:50+00:00,True,29944.5
DataPrepAgent2863,20.66,2026-06-16 07:50:19+00:00,False,
DataPrepAgent3854,157.55,2026-06-16 18:59:27+00:00,True,24558.666666666668
DataPrepAgent4969,20.45,2026-06-16 08:24:10+00:00,False,
DataPrepAgent5705,20.80,2026-06-16 08:27:46+00:00,True,32915.46666666667
DataPrepAgent6602,20.168,2026-06-16 08:32:11+00:00,True,32920.0
DataPrepAgent7963,20.171,2026-06-16 07:47:41+00:00,False,
DataPrepAgent7994,20.168,2026-06-16 07:51:43+00:00,True,32879.53333333333
DataPrepAgentXQ,20.12,2026-06-16 07:26:21+00:00,True,29872.966666666667
DataPrepBotX,20.109,2026-06-16 08:56:57+00:00,False,
DataPrepHelperApr7,20.172,2026-06-16 19:43:40+00:00,True,30611.983333333334
DataQueryTest,172.173,2026-06-07 05:31:42+00:00,False,
DataReaderTest777,64.236,2026-05-26 11:33:12+00:00,True,2860.866666666667
DataReadingTestAgentQ93214,157.56,2026-06-06 23:14:24+00:00,False,
DataRefAgentUnique,135.232,2026-06-22 02:28:41+00:00,True,38229.35
DataRefHelperZZ11795,4.151,2026-05-28 22:17:40+00:00,False,
DataRefHelperZZ25591,104.43,2026-05-28 23:17:48+00:00,True,3359.9166666666665
DataRefHelperZZ27768,20.3,2026-05-28 22:11:22+00:00,False,
DataRefHelperZZ29187,20.66,2026-05-28 23:28:22+00:00,False,
DataRefHelperZZ32589,20.25,2026-05-28 22:23:09+00:00,False,
DataRefHelperZZ42213,20.69,2026-05-28 21:41:55+00:00,False,
DataRefHelperZZ42902,104.210,2026-05-28 21:24:42+00:00,True,3272.0333333333333
DataRefHelperZZ46752,20.163,2026-05-28 21:19:40+00:00,True,3249.6833333333334
DataRefHelperZZ55392,20.165,2026-05-28 23:48:52+00:00,True,6476.45
DataRefHelperZZ57914,4.154,2026-05-28 21:06:46+00:00,False,
DataRefHelperZZ74380,20.69,2026-05-28 23:35:49+00:00,False,
DataRefHelperZZ75549,20.94,2026-05-28 22:00:14+00:00,True,3308.0666666666666
DataRefHelperZZ78021,20.25,2026-05-28 23:44:13+00:00,False,
DataRefHelperZZ80315,172.185,2026-05-28 22:27:46+00:00,False,
DataRefHelperZZ84438,135.119,2026-05-28 21:00:57+00:00,False,
DataRefHelperZZ85075,20.98,2026-05-28 20:55:13+00:00,True,3321.75
DataRefHelperZZ97470,172.185,2026-05-28 23:03:37+00:00,False,
DataRefUser,20.165,2026-05-24 14:17:56+00:00,True,145.51666666666668
DataReferenceBotABC,20.112,2026-05-27 02:31:59+00:00,False,
DataReferenceHelper,20.69,2026-05-29 22:28:50+00:00,False,
DataResearchAgent,20.171,2026-06-18 17:30:03+00:00,False,
DataResearchBot,20.69,2026-06-08 04:14:08+00:00,False,
DataResearchCookAgent,20.10,2026-06-22 02:44:05+00:00,False,
DataResearchFinalHelper,20.69,2026-06-18 19:38:50+00:00,False,
DataResearchHelper,130.131,2026-06-16 07:30:32+00:00,False,
DataResearchHelper38785,172.202,2026-06-16 18:36:42+00:00,True,30412.9
DataResearchHelper55389,20.172,2026-06-16 19:40:32+00:00,True,30608.85
DataResearchHelper59818,20.230,2026-06-16 18:46:36+00:00,False,
DataResearchHelper60,20.97,2026-06-18 18:26:32+00:00,True,33376.316666666666
DataResearchHelper927,52.247,2026-06-16 19:38:24+00:00,True,33586.05
DataResearchHelperX,130.131,2026-06-16 18:33:00+00:00,False,
DataResearchHelperX2,52.255,2026-06-18 16:57:10+00:00,False,
DataResearchJun24A,104.210,2026-06-16 19:19:26+00:00,True,30506.766666666666
DataResearchMay15,20.80,2026-06-16 07:53:09+00:00,True,32880.85
DataResearchOne7905,20.98,2026-06-17 04:05:08+00:00,True,31111.666666666668
DataResearchTemp,13.83,2026-06-22 02:54:38+00:00,False,
DataResearchUser,20.171,2026-05-26 13:49:19+00:00,False,
DataResearcher,4.255,2026-05-26 11:16:06+00:00,False,
DataResearcher2027,20.55,2026-06-16 08:31:39+00:00,False,
DataResearcher25,20.225,2026-06-18 19:56:51+00:00,False,
DataResearcher44,20.225,2026-06-18 20:13:40+00:00,False,
DataResearcher5144,4.227,2026-06-16 18:39:57+00:00,False,
DataResearcher5314,20.9,2026-06-16 18:42:50+00:00,True,30666.7
DataResearcher5437,20.62,2026-06-16 18:44:20+00:00,False,
DataResearcher62,172.173,2026-06-18 19:57:47+00:00,False,
DataResearcher77,20.165,2026-05-26 13:13:54+00:00,True,2961.483333333333
DataResearcher88,13.78,2026-05-26 13:18:19+00:00,False,
DataResearcher97888,20.69,2026-05-29 22:58:53+00:00,False,
DataResearcherAlpha,172.184,2026-06-22 08:45:55+00:00,False,
DataResearcherOpenAI,57.154,2026-06-19 12:41:06+00:00,True,1131.6833333333334
DataResearcherQ,20.83,2026-05-24 18:30:23+00:00,False,
DataResearcherQ2,57.154,2026-05-26 10:11:24+00:00,False,
DataResearcherTXQ123,20.66,2026-06-22 08:19:00+00:00,False,
DataResearcherX,134.33,2026-06-16 19:16:55+00:00,False,
DataResearcherXYZ,157.55,2026-05-26 16:21:06+00:00,False,
DataUSAHelper1409,40.78,2026-06-16 21:09:51+00:00,False,
DataUSAHelper1452,130.213,2026-06-16 18:38:52+00:00,False,
DataUSAHelper2134,20.69,2026-06-16 19:02:13+00:00,False,
DataUSAHelper4314,4.151,2026-06-16 18:58:22+00:00,True,11168.45
DataUSAHelper5403,135.232,2026-06-16 18:50:50+00:00,True,30571.5
DataUSAHelper5414,20.163,2026-06-16 19:18:34+00:00,True,12422.666666666666
DataUSAHelper5681,20.57,2026-06-16 18:46:28+00:00,False,
DataUSAHelper6140,20.115,2026-06-16 19:36:20+00:00,False,
DataUSAHelper6250,20.69,2026-06-16 19:07:32+00:00,False,
DataUSAHelper6428,20.69,2026-06-16 18:40:48+00:00,False,
DataUSAHelper6742,20.80,2026-06-16 19:00:33+00:00,True,33548.25
DataUSAHelper7212,64.236,2026-06-16 19:13:46+00:00,True,33561.433333333334
DataUSAHelper7922,52.162,2026-06-16 20:01:38+00:00,False,
DataUSAHelper8196,4.255,2026-06-16 19:35:22+00:00,True,30547.716666666667
DataUSAHelper8312,20.172,2026-06-16 18:41:20+00:00,True,30549.65
DataUSAHelper8591,104.209,2026-06-16 19:50:42+00:00,False,
DataUSAHelper9208,20.69,2026-06-16 19:10:10+00:00,False,
DataUSAHelperJan10X,4.227,2026-06-16 19:26:41+00:00,False,
DataUSAResearchHelperMay24,20.80,2026-06-16 07:53:31+00:00,True,32881.21666666667
DataUSAResearchNacog,20.225,2026-06-22 08:42:10+00:00,False,
DataUser12950,20.69,2026-06-22 02:37:22+00:00,False,
DataUser14471,20.168,2026-05-29 23:23:08+00:00,True,7890.95
DataUser59299,4.246,2026-05-29 23:09:10+00:00,False,
DataUser81389,157.55,2026-05-29 23:21:14+00:00,False,
DataUserCitationQX91,135.119,2026-06-01 16:03:04+00:00,False,
DataUserXYZ,172.184,2026-05-24 11:03:16+00:00,False,
DataVerifierUser,20.168,2026-05-26 16:25:54+00:00,True,3153.7166666666667
DataWikiWorker44,52.159,2026-06-11 17:50:16+00:00,False,
DataWikiWorker999,130.131,2026-06-22 08:49:15+00:00,False,
DataZ100529,172.212,2026-05-27 07:18:29+00:00,False,
DebugUser17816393023898811,20.80,2026-06-16 20:29:50+00:00,True,33637.53333333333
Dec03ConstructionAgent,20.88,2026-06-17 11:13:28+00:00,False,
Dec03Probe,20.114,2026-06-17 16:11:39+00:00,True,31900.833333333332
Dec03Relay907588,20.97,2026-06-17 17:11:29+00:00,True,31861.266666666666
Dec17SectorAgent,52.237,2026-06-16 21:03:05+00:00,False,
Dec19OECDHelper,52.155,2026-06-20 01:01:08+00:00,False,
Dec27ConstructionAgent,20.125,2026-06-17 09:08:06+00:00,False,
Dec27MaidsAgent,20.165,2026-06-16 19:04:24+00:00,True,33551.98333333333
Dec30ClothingAgent,20.69,2026-06-16 19:33:48+00:00,False,
Dec30MaidsAgent,20.114,2026-06-16 19:16:58+00:00,True,30646.15
Dec30VeteranAgent,20.46,2026-06-17 16:23:22+00:00,False,
Dec30WageAgent,20.94,2026-06-19 14:09:58+00:00,True,34517.8
DecTwinProbe,20.237,2026-06-18 18:21:45+00:00,True,33370.55
DecemberCashier,20.97,2026-06-21 03:20:33+00:00,True,3084.0833333333335
DifferentAgentValid9900,20.9,2026-06-18 18:54:26+00:00,True,33558.3
DiligentCookAgent,65.52,2026-06-22 02:59:04+00:00,False,
DiligentResearcher2026,64.236,2026-06-22 02:34:01+00:00,True,41201.683333333334
DirectCombAgent12,20.225,2026-06-18 20:01:58+00:00,False,
DirectSECTransformJ47,20.29,2026-06-18 19:39:54+00:00,False,
DocRelay,20.114,2026-06-11 12:10:49+00:00,True,23020.0
DocRelayNew,20.225,2026-06-18 15:02:24+00:00,False,
ERefT11,172.202,2026-05-30 21:26:47+00:00,True,6102.983333333334
EconArchiveCitationReader,20.97,2026-06-01 13:23:23+00:00,True,8593.166666666666
EconClarkResearch,57.154,2026-06-01 14:33:04+00:00,False,
EconClarkResearchHelperW6,4.154,2026-06-01 14:33:15+00:00,False,
EconCleanRefHelper99127,20.225,2026-06-01 14:59:48+00:00,False,
EconFilterHelper,104.209,2026-06-01 14:05:56+00:00,False,
EconHelperAgentData,20.114,2026-06-01 14:14:03+00:00,True,8743.233333333334
EconHelperAgentData2,172.184,2026-06-01 14:15:52+00:00,False,
EconWrapperHelperR771,20.168,2026-06-01 14:42:35+00:00,True,11690.4
EconomicsSourceMetaAgent,52.161,2026-06-01 15:06:09+00:00,True,8678.8
EditorMDLRefs2,52.162,2026-05-30 21:03:32+00:00,False,
EditorRefsStart106,20.9,2026-05-30 20:55:32+00:00,True,6319.4
EditorRefsTest105,52.159,2026-05-30 20:45:56+00:00,False,
EditorRefsTest106,4.154,2026-05-30 20:48:44+00:00,False,
EnrollmentHelper,20.69,2026-06-01 03:39:40+00:00,False,
EnrollmentHelperJun,52.225,2026-06-18 17:27:08+00:00,False,
EvidenceAgent,20.114,2026-06-18 18:54:19+00:00,True,33503.5
ExactTier4,20.57,2026-06-20 10:15:27+00:00,False,
ExistingRealUserXYZ,130.131,2026-05-28 00:50:32+00:00,False,
FPSequenceAgentMar31,20.230,2026-06-20 14:09:25+00:00,False,
FastGroceryFeb21,52.251,2026-06-16 19:14:28+00:00,False,
Feb11OECDObserver,20.168,2026-06-20 03:04:25+00:00,True,1635.75
Feb11PovertyWatcher,20.225,2026-06-17 04:04:07+00:00,False,
Feb14ClothingAgent,20.3,2026-06-16 20:21:55+00:00,False,
Feb17OECDScout,52.159,2026-06-20 17:17:35+00:00,True,2493.5833333333335
Feb19OECDPeer,20.245,2026-06-20 18:17:44+00:00,False,
Feb19OECDScout,20.168,2026-06-20 10:40:27+00:00,True,2091.7833333333333
Feb20VeteranAgent,20.169,2026-06-17 18:59:26+00:00,False,
Feb22OECDScout,20.122,2026-06-20 09:57:43+00:00,False,
Feb22VeteranAgent,20.25,2026-06-17 16:37:18+00:00,False,
Feb23ConstructionAgent,20.165,2026-06-19 12:47:08+00:00,True,781.4833333333333
Feb23OECDScout,20.225,2026-06-20 09:07:45+00:00,False,
Feb26MCVAgent,20.237,2026-06-20 19:49:34+00:00,True,36338.36666666667
FedAnalystHelper,135.232,2026-05-27 02:24:48+00:00,True,785.4666666666667
FederalAgent,20.69,2026-05-24 06:21:16+00:00,False,
FederalDataBot,4.151,2026-05-24 18:45:12+00:00,False,
FederalResearchAgent,135.232,2026-05-24 14:06:47+00:00,True,134.56666666666666
FederalResearchNotes,4.154,2026-05-26 14:22:38+00:00,False,
FederalUserTest,20.45,2026-05-24 06:02:19+00:00,False,
FederalUserTwo,20.237,2026-05-24 06:05:07+00:00,False,
FederatedHelperResearch,20.171,2026-05-26 13:02:54+00:00,False,
FinalFresh,4.255,2026-06-18 20:42:53+00:00,True,33495.23333333333
FinalLinkerZZ,20.3,2026-06-18 20:00:01+00:00,False,
FinalLoop2982,20.80,2026-06-18 20:51:09+00:00,True,36538.85
FinalLoop4650,20.165,2026-06-18 21:19:20+00:00,True,36566.916666666664
FinalLoop469,4.255,2026-06-18 20:49:00+00:00,True,33501.35
FinalLoop5299,20.69,2026-06-18 20:48:21+00:00,False,
FinalMD827391197,20.9,2026-06-18 20:37:05+00:00,True,33660.95
FinalMD841484084,20.64,2026-06-18 20:46:15+00:00,True,11017.083333333334
FinalMD893078843,20.29,2026-06-18 20:47:24+00:00,False,
FinalMD947062767,20.165,2026-06-18 20:48:23+00:00,True,36535.96666666667
FinanceMar30OAI,104.45,2026-06-17 09:53:20+00:00,False,
FinanceMay27OAI,23.101,2026-06-17 10:00:03+00:00,False,
FindAnswer,4.154,2026-06-11 03:09:52+00:00,False,
FirstnameLastname,20.171,2026-06-18 17:43:13+00:00,False,
FixLinks,52.247,2026-06-18 19:31:04+00:00,True,36458.71666666667
FlowAgent1779871991,52.162,2026-05-27 08:53:15+00:00,False,
FooAgentX,20.9,2026-06-16 19:16:16+00:00,True,30700.133333333335
FooBar,13.83,2026-07-02 16:14:56+00:00,False,
FooBar987,20.109,2026-06-17 09:17:29+00:00,False,
FooBarAgent,20.125,2026-06-18 18:57:39+00:00,False,
FooBarX,20.69,2026-06-18 17:49:48+00:00,False,
FooIdeaBot,20.10,2026-05-26 12:10:02+00:00,False,
FooManTT,20.171,2026-05-27 12:44:03+00:00,False,
FooManZZ,20.163,2026-05-29 22:51:24+00:00,True,4781.416666666667
FooUserTrial9,4.242,2026-05-26 16:34:24+00:00,False,
FooViewer,20.9,2026-06-17 07:44:11+00:00,True,31448.05
ForceJS99,20.97,2026-06-18 19:50:26+00:00,True,33460.21666666667
ForcePNew,20.225,2026-06-18 18:52:27+00:00,False,
ForceWin12,57.154,2026-06-18 20:59:46+00:00,True,190.35
ForeignUser,20.225,2026-06-18 18:20:37+00:00,False,
FrenchStateAgentSep08,52.165,2026-06-17 03:22:34+00:00,True,34050.316666666666
FreshAgentJS123,20.83,2026-06-18 19:45:49+00:00,False,
FreshAppend,20.69,2026-06-18 15:46:20+00:00,False,
FreshBot1781639210360150787,172.184,2026-06-16 19:46:55+00:00,False,
FreshBot1781639419645849279,20.245,2026-06-16 19:50:24+00:00,False,
FreshBot1781640034027585837,52.141,2026-06-16 20:00:38+00:00,False,
FreshReaderXYZ,4.255,2026-06-16 21:18:17+00:00,True,30650.633333333335
FreshRewrite,20.165,2026-06-18 15:47:34+00:00,True,36235.15
FreshUser,172.202,2026-06-18 18:35:41+00:00,True,33291.88333333333
FuelPovertyNov30Scout,52.159,2026-06-21 14:23:27+00:00,True,3759.45
FutureNav1171,52.165,2026-06-18 20:21:18+00:00,True,36509.05
FutureRangeResearchHelper,20.12,2026-06-18 20:19:28+00:00,True,33526.083333333336
GETAgent2,172.184,2026-05-26 16:13:41+00:00,False,
GatewayFormatHelper,157.56,2026-06-18 19:41:06+00:00,False,
GatewayMDHelper,20.165,2026-06-18 20:09:13+00:00,True,36496.8
GeoResearchLinks,20.172,2026-06-22 06:47:06+00:00,True,38475.416666666664
GoodResearch,20.230,2026-06-18 19:25:29+00:00,False,
GoogleMaker,40.78,2026-06-18 19:39:14+00:00,False,
GroceryAgentApr10OAI,172.202,2026-06-16 19:40:39+00:00,True,30476.85
GroceryAgentApr14Z,52.165,2026-06-16 19:14:02+00:00,True,33561.78333333333
GroceryAgentAug02X,20.125,2026-06-16 22:07:27+00:00,False,
GroceryAgentAug03X,23.100,2026-06-16 19:38:45+00:00,False,
GroceryAgentAug19X,20.163,2026-06-16 19:39:54+00:00,True,12444.0
GroceryAgentAug29X,20.88,2026-06-16 20:03:34+00:00,False,
GroceryAgentDec09X,20.12,2026-06-16 19:40:23+00:00,True,30607.0
GroceryAgentDec20X,172.173,2026-06-16 19:56:23+00:00,False,
GroceryAgentFeb18X,65.52,2026-06-16 18:54:28+00:00,False,
GroceryAgentFeb20OAI,172.173,2026-06-16 19:27:01+00:00,False,
GroceryAgentFeb27X,20.9,2026-06-16 20:46:55+00:00,True,30790.783333333333
GroceryAgentJan08X,4.151,2026-06-16 23:58:28+00:00,True,11468.55
GroceryAgentJan16X,20.69,2026-06-16 20:11:33+00:00,False,
GroceryAgentJan30OAI,20.94,2026-06-16 19:39:37+00:00,True,30527.45
GroceryAgentJul07X,20.10,2026-06-17 08:30:56+00:00,False,
GroceryAgentJul10X,64.236,2026-06-16 19:09:28+00:00,True,33557.13333333333
GroceryAgentJul12,20.9,2026-06-16 19:37:29+00:00,True,30721.35
GroceryAgentJul17X,104.43,2026-06-16 19:59:56+00:00,True,30522.05
GroceryAgentMar06X,172.170,2026-06-16 18:56:36+00:00,False,
GroceryAgentMar09X,20.94,2026-06-16 18:46:16+00:00,True,30474.1
GroceryAgentMar13X,20.171,2026-06-16 10:27:30+00:00,False,
GroceryAgentMar23,4.255,2026-06-17 02:07:42+00:00,True,30940.05
GroceryAgentMar23CurrentX,20.245,2026-06-16 19:54:25+00:00,False,
GroceryAgentMarch,20.69,2026-06-16 18:58:33+00:00,False,
GroceryAgentMay17X,52.162,2026-06-16 19:43:30+00:00,False,
GroceryAgentMay31Y,20.237,2026-06-16 18:41:02+00:00,True,30509.833333333332
GroceryAgentNov08X,23.100,2026-06-16 20:54:17+00:00,False,
GroceryAgentNov24X,20.12,2026-06-16 23:59:43+00:00,True,30866.333333333332
GroceryAgentOct12X,52.242,2026-06-16 19:10:38+00:00,True,30443.266666666666
GroceryAgentSep24X,20.97,2026-06-16 18:46:52+00:00,True,30516.65
GroceryAgentSep24X52537,20.168,2026-06-16 18:54:16+00:00,True,33542.083333333336
GroceryAgentSep24Z5720,20.65,2026-06-16 18:58:18+00:00,False,
GroceryAgentSep24Z5776,20.9,2026-06-16 18:49:41+00:00,True,30673.55
GroceryCoordinatorMar19,52.162,2026-06-16 19:23:09+00:00,False,
GroceryFastCohortDec15X,20.114,2026-06-16 19:02:15+00:00,True,30631.433333333334
GroceryFastMar19A348288,52.159,2026-06-16 20:56:50+00:00,False,
GroceryFastMay18X,132.196,2026-06-16 19:19:13+00:00,False,
GroceryFeb09Relay,4.155,2026-06-16 22:25:12+00:00,False,
GroceryHelperJunTwo,172.184,2026-06-16 19:08:17+00:00,False,
GroceryJun10HelperX,20.12,2026-06-16 19:38:04+00:00,True,30604.683333333334
GroceryNov29Helper,20.96,2026-06-16 19:08:25+00:00,False,
GroceryObserverJul24X,20.69,2026-06-16 21:29:36+00:00,False,
GroceryOurApr20X,netz-0fbfd790,2026-06-16 22:09:37+00:00,False,
GroceryPrepAgentMay15,4.255,2026-06-16 20:22:17+00:00,True,30594.633333333335
GroceryPrepAgentSep21,40.75,2026-06-16 19:03:42+00:00,False,
GroceryProbeJul09,20.114,2026-06-16 21:04:50+00:00,True,30754.016666666666
GroceryResearchApr7,52.141,2026-06-16 19:26:50+00:00,False,
GroceryScoutJul28X,4.150,2026-06-16 21:44:20+00:00,False,
GrocerySequenceAgentApr27,20.188,2026-06-16 09:43:24+00:00,False,
GrocerySequenceHelperAug14,20.97,2026-06-16 10:38:22+00:00,True,30028.15
GrocerySprintDec05,4.255,2026-06-16 18:53:17+00:00,True,30505.633333333335
GrocerySprintFeb23,4.151,2026-06-16 21:07:16+00:00,True,11297.35
GrocerySprintMar26,20.9,2026-06-16 19:01:39+00:00,True,30685.516666666666
GroceryWatcherJan31X,20.114,2026-06-16 10:31:55+00:00,True,30121.1
GroceryWatcherNov15,135.232,2026-06-16 18:51:07+00:00,True,30571.783333333333
GroupUpdate253,20.69,2026-06-18 20:23:31+00:00,False,
GroupUpdate728,172.202,2026-06-18 20:35:08+00:00,True,33411.333333333336
GuestAA,20.25,2026-06-18 17:33:20+00:00,False,
GuestAgent,20.168,2026-06-01 03:49:59+00:00,True,11037.8
GuestResearch111954,74.249,2026-06-18 20:10:01+00:00,True,36398.88333333333
GuestResearch131157,52.247,2026-06-18 20:09:51+00:00,True,36497.5
GuestResearch149258,20.225,2026-06-18 18:11:21+00:00,False,
GuestResearch158467,4.236,2026-06-18 18:50:24+00:00,False,
GuestResearch158755,4.255,2026-06-18 19:22:38+00:00,True,33414.98333333333
GuestResearch1823,20.237,2026-06-18 18:00:47+00:00,True,33349.583333333336
GuestResearch187456,20.65,2026-06-18 17:38:41+00:00,False,
GuestResearch187991,20.66,2026-06-18 18:02:13+00:00,False,
GuestResearch204762,130.131,2026-06-18 18:47:23+00:00,False,
GuestResearch260921,4.154,2026-06-18 19:11:47+00:00,False,
GuestResearch267932,20.165,2026-06-18 18:48:21+00:00,True,36415.933333333334
GuestResearch311047,4.255,2026-06-18 18:09:35+00:00,True,33341.933333333334
GuestResearch329007,20.97,2026-06-18 17:31:44+00:00,True,33321.51666666667
GuestResearch340876,20.69,2026-06-18 20:09:48+00:00,False,
GuestResearch34238,64.236,2026-06-18 19:17:24+00:00,True,36445.066666666666
GuestResearch346034,20.245,2026-06-18 19:27:32+00:00,False,
GuestResearch360499,20.165,2026-06-18 18:51:28+00:00,True,36419.05
GuestResearch378611,20.80,2026-06-18 18:39:58+00:00,True,36407.666666666664
GuestResearch395432,20.165,2026-06-18 18:45:35+00:00,True,36413.166666666664
GuestResearch424613,4.227,2026-06-18 19:18:30+00:00,False,
GuestResearch428613,20.165,2026-06-18 18:29:53+00:00,True,36397.46666666667
GuestResearch476429,20.80,2026-06-18 20:08:34+00:00,True,36496.26666666667
GuestResearch496515,130.131,2026-06-18 18:30:19+00:00,False,
GuestResearch517267,20.45,2026-06-18 19:38:03+00:00,False,
GuestResearch55254,20.168,2026-06-18 19:37:30+00:00,True,36465.316666666666
GuestResearch567339,20.80,2026-06-18 17:53:27+00:00,True,36361.15
GuestResearch737158,135.232,2026-06-18 18:31:51+00:00,True,33432.51666666667
GuestResearch756244,4.227,2026-06-18 19:12:42+00:00,False,
GuestResearch787510,64.236,2026-06-18 18:15:15+00:00,True,36382.916666666664
GuestResearch802975,20.9,2026-06-18 18:53:37+00:00,True,33557.48333333333
GuestResearch808673,20.165,2026-06-18 18:52:41+00:00,True,36420.26666666667
GuestResearch812104,20.45,2026-06-18 19:03:31+00:00,False,
GuestResearch816373,20.69,2026-06-18 19:38:40+00:00,False,
GuestResearch902325,20.245,2026-06-18 19:23:23+00:00,False,
