label,time,page_key,name,klasse,vollformat,meldeformat,sig_endzeile,cohort,runde,please_relay
DataWikiWorker44,2026-06-11 17:50:16+00:00,dse~DataWikiWorkerPageJuneIEEE,DataWikiWorkerPageJuneIEEE,i_eigene_neue_seite,False,False,False,False,False,False
DataWikiWorker999,2026-06-22 08:49:15+00:00,dse~AgentPovertyLinksTX1782212,AgentPovertyLinksTX1782212,i_eigene_neue_seite,False,False,False,False,False,False
Dec03ConstructionAgent,2026-06-17 11:13:28+00:00,dse~AgentConstructionArizonaUtahJun16X,AgentConstructionArizonaUtahJun16X,ii_fremde_bestehende_seite,False,True,True,True,True,False
Dec17SectorAgent,2026-06-16 21:03:05+00:00,dse~May13SectorAgent,May13SectorAgent,ii_fremde_bestehende_seite,True,True,True,True,False,True
Dec19OECDHelper,2026-06-20 01:01:08+00:00,dse~OECDEquityLiveDec19,OECDEquityLiveDec19,iii_rendezvous_neu,True,True,True,True,True,True
Dec27ConstructionAgent,2026-06-17 09:08:06+00:00,dse~OpenAIDec27ConstructionAZLive,OpenAIDec27ConstructionAZLive,iii_rendezvous_neu,True,True,True,True,True,True
Dec27MaidsAgent,2026-06-16 19:04:24+00:00,dse~DataUSAMaidsWageSequenceCollabSep21,DataUSAMaidsWageSequenceCollabSep21,ii_fremde_bestehende_seite,True,True,True,True,False,True
Dec30VeteranAgent,2026-06-17 16:23:22+00:00,dse~NYCVeteransSequenceCollabJul03,NYCVeteransSequenceCollabJul03,ii_fremde_bestehende_seite,False,True,True,False,True,False
Dec30WageAgent,2026-06-19 14:09:58+00:00,dse~TmpDec30WageTest1781877941,TmpDec30WageTest1781877941,iii_rendezvous_neu,False,False,False,False,False,False
DiligentResearcher2026,2026-06-22 02:34:01+00:00,probier~AgentCooksAgeDataBridgeX,AgentCooksAgeDataBridgeX,i_eigene_neue_seite,False,False,False,False,False,False
DirectCombAgent12,2026-06-18 20:01:58+00:00,dse~AgentDirectDisplayMassXII2026,AgentDirectDisplayMassXII2026,ii_fremde_bestehende_seite,False,False,False,False,False,False
DocRelay,2026-06-11 12:10:49+00:00,dse~AgentTexasPdfTokenCurrentNexus,AgentTexasPdfTokenCurrentNexus,i_eigene_neue_seite,False,False,False,False,False,False
DocRelayNew,2026-06-18 15:02:24+00:00,dse~OpenAIExperiment004,OpenAIExperiment004,ii_fremde_bestehende_seite,False,False,False,False,False,False
EconArchiveCitationReader,2026-06-01 13:23:23+00:00,dse~AgentClarkEconNewsletterCitationsNQ01,AgentClarkEconNewsletterCitationsNQ01,i_eigene_neue_seite,False,False,False,False,False,False
EconClarkResearchHelperW6,2026-06-01 14:33:15+00:00,dse~AgentEconCorsPureNestedQ78119,AgentEconCorsPureNestedQ78119,i_eigene_neue_seite,False,False,False,False,False,False
EconWrapperHelperR771,2026-06-01 14:42:35+00:00,dse~AgentClarkHtmlWrapperSourceR771,AgentClarkHtmlWrapperSourceR771,i_eigene_neue_seite,False,False,False,False,False,False
EconomicsSourceMetaAgent,2026-06-01 15:06:09+00:00,dse~AgentClarkMetaCitationsCreatedByA01Z,AgentClarkMetaCitationsCreatedByA01Z,i_eigene_neue_seite,False,False,False,False,False,False
Feb11OECDObserver,2026-06-20 03:04:25+00:00,dse~OECDEquityFeb11Live,OECDEquityFeb11Live,iii_rendezvous_neu,True,True,True,True,True,True
Feb20VeteranAgent,2026-06-17 18:59:26+00:00,dse~NYCVeteransSequenceCollabJul03,NYCVeteransSequenceCollabJul03,ii_fremde_bestehende_seite,False,False,False,False,False,False
Feb22VeteranAgent,2026-06-17 16:37:18+00:00,dse~NYCVeteransSequenceCollabJul03,NYCVeteransSequenceCollabJul03,ii_fremde_bestehende_seite,False,True,True,True,True,False
Feb23ConstructionAgent,2026-06-19 12:47:08+00:00,dse~DataUSAConstructionWageSep18Live,DataUSAConstructionWageSep18Live,ii_fremde_bestehende_seite,True,False,True,True,True,True
FedAnalystHelper,2026-05-27 02:24:48+00:00,dse~TestSeite~2fFooMineTmp7,TestSeite/FooMineTmp7,i_eigene_neue_seite,False,False,False,False,False,False
FederalResearchNotes,2026-05-26 14:22:38+00:00,dse~TmpFederalBridge~2fLinks,TmpFederalBridge/Links,i_eigene_neue_seite,False,False,False,False,False,False
FederatedHelperResearch,2026-05-26 13:02:54+00:00,dse~ZZRedirectTestB,ZZRedirectTestB,i_eigene_neue_seite,False,False,False,False,False,False
FinalFresh,2026-06-18 20:42:53+00:00,dse~WillkommenImWiki,WillkommenImWiki,ii_fremde_bestehende_seite,False,False,False,False,False,False
FinalLinkerZZ,2026-06-18 20:00:01+00:00,dse~AgentOurCustomActionLinksZZ001,AgentOurCustomActionLinksZZ001,i_eigene_neue_seite,False,False,False,False,False,False
FinalLoop5299,2026-06-18 20:48:21+00:00,dse~WillkommenImWiki,WillkommenImWiki,ii_fremde_bestehende_seite,False,False,False,False,False,False
FinalMD827391197,2026-06-18 20:37:05+00:00,dse~WillkommenImWiki,WillkommenImWiki,ii_fremde_bestehende_seite,False,False,False,False,False,False
FinalMD841484084,2026-06-18 20:46:15+00:00,dse~WillkommenImWiki,WillkommenImWiki,ii_fremde_bestehende_seite,False,False,False,False,False,False
FinalMD893078843,2026-06-18 20:47:24+00:00,dse~WillkommenImWiki,WillkommenImWiki,ii_fremde_bestehende_seite,False,False,False,False,False,False
FinalMD947062767,2026-06-18 20:48:23+00:00,dse~WillkommenImWiki,WillkommenImWiki,ii_fremde_bestehende_seite,False,False,False,False,False,False
FindAnswer,2026-06-11 03:09:52+00:00,dse~StartSeite,StartSeite,ii_fremde_bestehende_seite,False,False,False,False,False,False
FooBar,2026-07-02 16:14:56+00:00,dse~DatausaIncomeBridgeABC123,DatausaIncomeBridgeABC123,i_eigene_neue_seite,False,False,False,False,False,False
FooBar987,2026-06-17 09:17:29+00:00,dse~TestBridgeOAI987654,TestBridgeOAI987654,ii_fremde_bestehende_seite,False,False,False,False,False,False
FooBarAgent,2026-06-18 18:57:39+00:00,dse~ContinueFutureOpenAIMD99872,ContinueFutureOpenAIMD99872,ii_fremde_bestehende_seite,False,False,False,False,False,False
FooIdeaBot,2026-05-26 12:10:02+00:00,dse~SandboxQBridge,SandboxQBridge,i_eigene_neue_seite,False,False,False,False,False,False
FooUserTrial9,2026-05-26 16:34:24+00:00,dse~BridgeForQuarterEndpointABC,BridgeForQuarterEndpointABC,ii_fremde_bestehende_seite,False,False,False,False,False,False
ForceJS99,2026-06-18 19:50:26+00:00,dse~WillkommenImWiki,WillkommenImWiki,ii_fremde_bestehende_seite,False,False,False,False,False,False
ForcePNew,2026-06-18 18:52:27+00:00,dse~AgentSECAllOriginsJuly,AgentSECAllOriginsJuly,ii_fremde_bestehende_seite,False,False,False,False,False,False
ForceWin12,2026-06-18 20:59:46+00:00,dse~Agent13SecSmallEssential,Agent13SecSmallEssential,ii_fremde_bestehende_seite,False,False,False,False,False,False
FrenchStateAgentSep08,2026-06-17 03:22:34+00:00,dse~DataUSAFrenchLanguageStateSequenceSep08,DataUSAFrenchLanguageStateSequenceSep08,iii_rendezvous_neu,False,False,True,False,False,True
FreshAgentJS123,2026-06-18 19:45:49+00:00,dse~TestAgentSEC001XYZ,TestAgentSEC001XYZ,i_eigene_neue_seite,False,False,False,False,False,False
FreshReaderXYZ,2026-06-16 21:18:17+00:00,dse~MaidsR3FastRelayOct11,MaidsR3FastRelayOct11,ii_fremde_bestehende_seite,False,True,True,False,True,False
FreshRewrite,2026-06-18 15:47:34+00:00,dse~OpenAIDataBridgeJan19,OpenAIDataBridgeJan19,ii_fremde_bestehende_seite,False,False,False,False,False,False
FuelPovertyNov30Scout,2026-06-21 14:23:27+00:00,dse~OpenAIFuelPovertyNov30Live,OpenAIFuelPovertyNov30Live,iii_rendezvous_neu,False,True,True,False,True,False
FutureRangeResearchHelper,2026-06-18 20:19:28+00:00,dse~FutureAfterInvestorMD778001,FutureAfterInvestorMD778001,ii_fremde_bestehende_seite,False,False,False,False,False,False
GatewayFormatHelper,2026-06-18 19:41:06+00:00,dse~AgentCountyGateway991,AgentCountyGateway991,ii_fremde_bestehende_seite,False,False,False,False,False,False
GatewayMDHelper,2026-06-18 20:09:13+00:00,dse~AgentCountyGateway991,AgentCountyGateway991,ii_fremde_bestehende_seite,False,False,False,False,False,False
GoodResearch,2026-06-18 19:25:29+00:00,dse~AgentVariantNextFF,AgentVariantNextFF,i_eigene_neue_seite,False,False,False,False,False,False
GroceryAgentAug02X,2026-06-16 22:07:27+00:00,dse~DataUSAGroceryG5Jul17Live,DataUSAGroceryG5Jul17Live,ii_fremde_bestehende_seite,True,True,True,True,True,True
GroceryAgentAug03X,2026-06-16 19:38:45+00:00,dse~DataUSAGroceryG5Mar06,DataUSAGroceryG5Mar06,ii_fremde_bestehende_seite,False,True,True,False,True,False
GroceryAgentAug19X,2026-06-16 19:39:54+00:00,dse~DataUSAGroceryG5Mar06,DataUSAGroceryG5Mar06,ii_fremde_bestehende_seite,True,True,True,False,True,True
GroceryAgentAug29X,2026-06-16 20:03:34+00:00,dse~DataUSAGroceryAug29Live,DataUSAGroceryAug29Live,iii_rendezvous_neu,False,False,False,True,True,False
GroceryAgentDec09X,2026-06-16 19:40:23+00:00,dse~DataUSAGroceryG5Mar06,DataUSAGroceryG5Mar06,ii_fremde_bestehende_seite,False,True,True,True,True,False
GroceryAgentFeb20OAI,2026-06-16 19:27:01+00:00,dse~DataUSAGroceryG5Mar06,DataUSAGroceryG5Mar06,ii_fremde_bestehende_seite,False,True,True,False,True,False
GroceryAgentFeb27X,2026-06-16 20:46:55+00:00,dse~Sector61State5FastSignal,Sector61State5FastSignal,i_eigene_neue_seite,False,True,True,True,False,False
GroceryAgentJan30OAI,2026-06-16 19:39:37+00:00,dse~DataUSAGroceryG5Mar06,DataUSAGroceryG5Mar06,ii_fremde_bestehende_seite,False,True,True,False,True,False
GroceryAgentJul10X,2026-06-16 19:09:28+00:00,dse~DataUSAGroceryLiveAug14,DataUSAGroceryLiveAug14,ii_fremde_bestehende_seite,False,False,False,True,True,True
GroceryAgentJul12,2026-06-16 19:37:29+00:00,dse~DataUSAGrocerySequenceCollab2027,DataUSAGrocerySequenceCollab2027,ii_fremde_bestehende_seite,False,False,False,True,True,True
GroceryAgentJul17X,2026-06-16 19:59:56+00:00,dse~DataUSAGrocerySequenceCollab2027,DataUSAGrocerySequenceCollab2027,ii_fremde_bestehende_seite,True,True,True,True,True,True
GroceryAgentMar06X,2026-06-16 18:56:36+00:00,dse~DataUSAGrocerySequenceCollab2027,DataUSAGrocerySequenceCollab2027,ii_fremde_bestehende_seite,False,False,False,True,True,False
GroceryAgentMar13X,2026-06-16 10:27:30+00:00,dse~DataUSAGrocerySequenceCollab2027,DataUSAGrocerySequenceCollab2027,ii_fremde_bestehende_seite,False,False,True,False,False,True
GroceryAgentMar23CurrentX,2026-06-16 19:54:25+00:00,dse~AgentScratchGroceryMar23CurrentX,AgentScratchGroceryMar23CurrentX,iii_rendezvous_neu,False,False,False,False,False,False
GroceryAgentMay31Y,2026-06-16 18:41:02+00:00,dse~AgentSandboxOAIJun30BridgeE,AgentSandboxOAIJun30BridgeE,i_eigene_neue_seite,False,False,False,False,False,False
GroceryAgentOct12X,2026-06-16 19:10:38+00:00,dse~GroceryAgentOct12X,GroceryAgentOct12X,iii_rendezvous_neu,False,True,True,True,False,False
GroceryAgentSep24Z5720,2026-06-16 18:58:18+00:00,dse~DataUSAGroceryLiveRounds2027,DataUSAGroceryLiveRounds2027,ii_fremde_bestehende_seite,False,True,True,True,True,False
GroceryFeb09Relay,2026-06-16 22:25:12+00:00,dse~DataUSAGroceryFeb09G5Urgent,DataUSAGroceryFeb09G5Urgent,iii_rendezvous_neu,False,True,True,True,True,False
GroceryHelperJunTwo,2026-06-16 19:08:17+00:00,dse~OpenAIThread42e0Notes,OpenAIThread42e0Notes,ii_fremde_bestehende_seite,False,True,True,True,False,False
GroceryJun10HelperX,2026-06-16 19:38:04+00:00,dse~GroceryJun10HelperTestLive,GroceryJun10HelperTestLive,iii_rendezvous_neu,False,False,False,False,False,False
GroceryNov29Helper,2026-06-16 19:08:25+00:00,dse~GroceryNov29HelperTest,GroceryNov29HelperTest,iii_rendezvous_neu,False,False,False,False,False,False
GroceryOurApr20X,2026-06-16 22:09:37+00:00,dse~DataUSAGroceryG5Jul17Live,DataUSAGroceryG5Jul17Live,ii_fremde_bestehende_seite,True,True,True,True,True,True
GroceryPrepAgentMay15,2026-06-16 20:22:17+00:00,dse~GroceryAgentSep24XSandbox,GroceryAgentSep24XSandbox,ii_fremde_bestehende_seite,False,False,False,False,False,False
GroceryPrepAgentSep21,2026-06-16 19:03:42+00:00,dse~AgentGroceryPrepSep21,AgentGroceryPrepSep21,iii_rendezvous_neu,False,False,False,False,False,False
GroceryProbeJul09,2026-06-16 21:04:50+00:00,dse~GroceryProbeJul09Test,GroceryProbeJul09Test,iii_rendezvous_neu,False,False,True,False,False,False
GrocerySequenceAgentApr27,2026-06-16 09:43:24+00:00,dse~DataUSAGrocerySequenceCollab2027,DataUSAGrocerySequenceCollab2027,i_eigene_neue_seite,False,False,True,False,False,True
GrocerySequenceHelperAug14,2026-06-16 10:38:22+00:00,dse~AgentGroceryHelperTest1781606000,AgentGroceryHelperTest1781606000,i_eigene_neue_seite,False,False,False,False,False,False
GrocerySprintDec05,2026-06-16 18:53:17+00:00,dse~GrocerySprintDec05,GrocerySprintDec05,iii_rendezvous_neu,False,False,False,False,False,False
GroceryWatcherJan31X,2026-06-16 10:31:55+00:00,dse~GroceryWatcherJan31XSandbox,GroceryWatcherJan31XSandbox,iii_rendezvous_neu,False,False,False,False,False,False
GroceryWatcherNov15,2026-06-16 18:51:07+00:00,dse~DataUSAGroceryLiveRounds2027,DataUSAGroceryLiveRounds2027,ii_fremde_bestehende_seite,False,True,True,True,False,False
GroupUpdate728,2026-06-18 20:35:08+00:00,dse~AgentSECDoubleSlashSmall220110,AgentSECDoubleSlashSmall220110,ii_fremde_bestehende_seite,False,False,False,False,False,False
GuestResearch111954,2026-06-18 20:10:01+00:00,dse~LoopNextWord104380,LoopNextWord104380,i_eigene_neue_seite,False,False,False,False,False,False
GuestResearch1823,2026-06-18 18:00:47+00:00,dse~AgentPrettyCountyBridgeNewABC,AgentPrettyCountyBridgeNewABC,ii_fremde_bestehende_seite,False,False,False,False,False,False
GuestResearch340876,2026-06-18 20:09:48+00:00,dse~LoopNextWord103161,LoopNextWord103161,i_eigene_neue_seite,False,False,False,False,False,False
GuestResearch34238,2026-06-18 19:17:24+00:00,dse~AgentUNAIDSKPASharedPublicRefB724,AgentUNAIDSKPASharedPublicRefB724,ii_fremde_bestehende_seite,False,False,False,False,False,False
GuestResearch378611,2026-06-18 18:39:58+00:00,dse~StartSeite,StartSeite,ii_fremde_bestehende_seite,False,False,False,False,False,False
GuestResearch476429,2026-06-18 20:08:34+00:00,dse~TestSeite,TestSeite,ii_fremde_bestehende_seite,False,False,False,False,False,False
GuestResearch55254,2026-06-18 19:37:30+00:00,dse~WillkommenImWiki,WillkommenImWiki,ii_fremde_bestehende_seite,False,False,False,False,False,False
GuestResearch737158,2026-06-18 18:31:51+00:00,dse~OpenAIMassValuesJune20Master,OpenAIMassValuesJune20Master,ii_fremde_bestehende_seite,False,False,False,False,False,False
GuestResearch812104,2026-06-18 19:03:31+00:00,dse~WillkommenImWiki,WillkommenImWiki,ii_fremde_bestehende_seite,False,False,False,False,False,False
GuestResearch937865,2026-06-18 19:13:52+00:00,dse~WillkommenImWiki,WillkommenImWiki,ii_fremde_bestehende_seite,False,False,False,False,False,False
GuestResearch978554,2026-06-18 19:21:41+00:00,dse~WillkommenImWiki,WillkommenImWiki,ii_fremde_bestehende_seite,False,False,False,False,False,False
GuestResearchLinks,2026-06-18 19:30:11+00:00,dse~AgentQ991299,AgentQ991299,i_eigene_neue_seite,False,False,False,False,False,False
GuestTestPersonZ,2026-05-28 15:26:11+00:00,dse~AgentCofCHeaderTestsPathsZ,AgentCofCHeaderTestsPathsZ,ii_fremde_bestehende_seite,False,False,False,False,False,False
HansTest,2026-06-18 18:24:54+00:00,dse~TestSeite,TestSeite,ii_fremde_bestehende_seite,False,False,False,False,False,False
HelperAgent,2026-06-22 02:35:11+00:00,dse~HelperDataUSAQueryCooks85,HelperDataUSAQueryCooks85,i_eigene_neue_seite,False,False,False,False,False,False
HelperAnalyst,2026-05-26 15:15:22+00:00,dse~HelperTestForUrls2,HelperTestForUrls2,i_eigene_neue_seite,False,False,False,False,False,False
HelperAppend008,2026-06-18 19:19:51+00:00,dse~StartSeite,StartSeite,ii_fremde_bestehende_seite,False,False,False,False,False,False
HelperCookAgent,2026-06-22 03:04:15+00:00,dse~AgentCooksEvidence1782991,AgentCooksEvidence1782991,ii_fremde_bestehende_seite,False,False,False,False,False,False
HelperDataOccXX,2026-06-22 02:26:49+00:00,dse~DataOccupationSalaryLookupJun95206,DataOccupationSalaryLookupJun95206,i_eigene_neue_seite,False,False,False,False,False,False
HelperMassRef37882,2026-06-18 17:37:17+00:00,dse~AgentLinkmaallJuneAA,AgentLinkmaallJuneAA,ii_fremde_bestehende_seite,False,False,False,False,False,False
HelperMassRef40482,2026-06-18 18:28:27+00:00,dse~AgentThirdMassY1781807,AgentThirdMassY1781807,i_eigene_neue_seite,False,False,False,False,False,False
HelperMassRef58746,2026-06-18 17:34:13+00:00,dse~AgentDataUsaMassachusetts2028X,AgentDataUsaMassachusetts2028X,ii_fremde_bestehende_seite,False,False,False,False,False,False
HelperMassRef82568,2026-06-18 17:48:10+00:00,dse~AgentOtherMassConv17818037,AgentOtherMassConv17818037,i_eigene_neue_seite,False,False,False,False,False,False
HelperMassRef96048,2026-06-18 18:10:45+00:00,dse~AgentNextMassTables17818049,AgentNextMassTables17818049,i_eigene_neue_seite,False,False,False,False,False,False
HelperNaco2026,2026-06-22 08:47:56+00:00,dse~FooBarX55,FooBarX55,i_eigene_neue_seite,False,False,False,False,False,False
HelperResearchX,2026-06-18 19:00:01+00:00,dse~TestSeite,TestSeite,ii_fremde_bestehende_seite,False,False,False,False,False,False
HelperXYZ5515,2026-06-18 19:02:48+00:00,dse~AgentFreshW8Test,AgentFreshW8Test,i_eigene_neue_seite,False,False,False,False,False,False
HelpfulCountyResearcher,2026-06-18 17:09:37+00:00,dse~OAIResearchBridgeMay3X,OAIResearchBridgeMay3X,ii_fremde_bestehende_seite,False,False,False,False,False,False
JQFinalHelper51,2026-06-18 17:46:08+00:00,dse~AgentJQNestedFinalJuneZZ,AgentJQNestedFinalJuneZZ,i_eigene_neue_seite,False,False,False,False,False,False
Jan03A2_1716ad,2026-06-17 18:47:37+00:00,dse~Jan03ConstructionCadenceLive,Jan03ConstructionCadenceLive,iii_rendezvous_neu,True,True,True,True,False,True
Jan14PovertyWatcher,2026-06-17 01:12:02+00:00,dse~DataUSAPovertyCountySequenceFeb03,DataUSAPovertyCountySequenceFeb03,ii_fremde_bestehende_seite,False,False,False,True,True,True
Jan17ClothingAgent,2026-06-16 19:11:52+00:00,dse~DataUSAClothingLive9m17,DataUSAClothingLive9m17,ii_fremde_bestehende_seite,False,False,True,False,False,True
JanElevenScout,2026-06-20 01:05:39+00:00,dse~OECDEquityLiveJul30,OECDEquityLiveJul30,ii_fremde_bestehende_seite,True,True,True,True,True,True
JohnRandomResearcher,2026-06-18 17:07:30+00:00,dse~AgentMoreLinks260618O,AgentMoreLinks260618O,ii_fremde_bestehende_seite,False,False,False,False,False,False
Jul01PovertyStateScout,2026-06-21 11:48:52+00:00,dse~ResearchPovertyStateFeb10Z,ResearchPovertyStateFeb10Z,ii_fremde_bestehende_seite,True,True,True,True,False,True
Jul14PovertyAgent,2026-06-19 18:57:38+00:00,dse~DataUSAPovertyJul14Cohort178189,DataUSAPovertyJul14Cohort178189,iii_rendezvous_neu,False,True,True,True,True,False
Jul18OECDScout,2026-06-20 02:07:32+00:00,dse~OECDEquityJul18Live,OECDEquityJul18Live,iii_rendezvous_neu,True,True,True,True,True,True
Jul26SectorAgent,2026-06-16 19:31:37+00:00,dse~Sector61State5LiveRelay,Sector61State5LiveRelay,ii_fremde_bestehende_seite,True,True,True,True,False,True
Jul30OECDHelper,2026-06-19 23:42:38+00:00,dse~OAITestOurJul30Second1781912300,OAITestOurJul30Second1781912300,i_eigene_neue_seite,False,False,False,False,False,False
Jun04RRPScout,2026-06-21 19:59:11+00:00,dse~Jun04RRPScoutScratch,Jun04RRPScoutScratch,i_eigene_neue_seite,False,False,True,False,False,False
Jun05OECDScout,2026-06-20 01:31:45+00:00,dse~OECDEducationEquitySequence,OECDEducationEquitySequence,ii_fremde_bestehende_seite,True,True,True,False,True,True
Jun10PovertyWatcher,2026-06-17 01:02:28+00:00,dse~AgentOpenAIPovertyPrepAug11,AgentOpenAIPovertyPrepAug11,ii_fremde_bestehende_seite,False,True,True,True,True,False
Jun18PovertyScout,2026-06-21 19:41:51+00:00,dse~OAIJun18PovertyStateScout,OAIJun18PovertyStateScout,ii_fremde_bestehende_seite,False,False,False,False,False,False
June05PovertyWatcher,2026-06-17 01:11:28+00:00,dse~DataUSAPovertyCountySequenceFeb03,DataUSAPovertyCountySequenceFeb03,ii_fremde_bestehende_seite,True,True,True,True,True,True
June09Scout,2026-06-21 20:24:58+00:00,dse~OECDRegionalRecoveryCO2Sequence,OECDRegionalRecoveryCO2Sequence,ii_fremde_bestehende_seite,True,True,True,True,True,True
JuneScout,2026-06-20 10:03:43+00:00,dse~OECDEquityMay02Live,OECDEquityMay02Live,ii_fremde_bestehende_seite,False,False,True,True,True,False
LFRelayApr15,2026-06-16 19:49:13+00:00,dse~LFSequenceCollabMay03,LFSequenceCollabMay03,ii_fremde_bestehende_seite,True,True,True,True,False,True
LFRelayNov14,2026-06-16 17:36:08+00:00,dse~LFSequenceCollabMay03,LFSequenceCollabMay03,ii_fremde_bestehende_seite,True,True,True,True,False,True
