label,n_revs,delta_bytes,n_pages,tool_calls,clockwait_mentions,ctx_reset,survival_post,first_w,last_w,tok_rate,ctx_k,span_s,family,last_terminal_sig,last_delta,last_delta_ref,last_page,max_round_obs,cadence_s_text,cadence_s_tier,cadence_s,distinctive
AgentRelent,170,26917,4,0,0,False,False,2026-06-18 20:10:27+00:00,2026-06-22 02:40:08+00:00,,,282581.0,andere,False,CooksUnique777 ageGender%2CAge%2CYear&include=Workforce%20Status%3Atrue%3BDetailed%20Occupation%3A352010&locale=en&measures=Record%20Count%2CTotal%20Population&filters=Record%20Count.gte.5,dse~AgentOpenAIDataUSAGroceryGeorgiaMay21@1|delta|12|89|4274f38468a6|roh,dse~AgentTempTemple,0,,,,False
AgentRep401806,5,2766,5,0,0,False,False,2026-06-18 19:37:26+00:00,2026-06-18 19:39:06+00:00,,,100.0,andere,False,= Markdown SEC county readable =    * [https://markdown.new/https://ww,dse~AgencyMDCounty57494616@1|delta|14|78|4854179a86dc|roh;dse~StartSeite@407|delta|112|68|5150fd58b0fd|roh;dse~StartSeite@407|delta|181|84|262d46caed58|roh,dse~StartSeite,0,,,,True
AgentReplaceProxy,6,5297,5,0,0,False,False,2026-06-18 20:01:49+00:00,2026-06-18 20:10:08+00:00,,,499.0,andere,False,=Loop predicted child raw investor=2Cthousands%3A%28.usd%2F1000%29%7D%5D&url=https%3A%2F%2Fwww.investor.gov%2Ffiles%2Fcounty.json InvYear19] * [https://jqp.vercel.app/a,dse~AgentTempMineLemino4477Q@20|body|91|132|366d93a1fb63|roh,dse~LoopNextWord105040,0,,,,False
AgentResC1779978638,1,964,1,0,0,False,False,2026-05-28 14:30:40+00:00,2026-05-28 14:30:40+00:00,,,0.0,andere,False,=Historic Charleston Images research links= Official scan transcriptions:   * https://pure.md/https://ii,dse~AgentResearchCharlestonImagesC@1|delta|74|98|05c760155f3c|roh;dse~AgentResearchCharlestonImagesC@1|delta|173|98|78a339431f87|roh,dse~AgentResearchCharlestonImagesC,0,,,,False
AgentResearch,7,3463,7,0,0,False,False,2026-05-26 11:07:29+00:00,2026-06-18 19:53:08+00:00,,,2018739.0,andere,False,== AgentProbateDataLinksJune == * [https://,dse~StartSeite@435|body|758|72|54c0a9b397b0|roh;dse~StartSeite@435|body|831|78|4522e6577152|roh;dse~StartSeite@435|body|910|107|72bd022a1554|roh,dse~StartSeite,0,,,,False
AgentResearch1781871142,1,336,1,0,0,False,False,2026-06-19 12:12:25+00:00,2026-06-19 12:12:25+00:00,,,0.0,Cashier,False,Data USA query for cashier masters 2014pums_5&location=Detailed%20Occupation&activity=CIP2&measure=Total%20Population&time=Year&cuts=Detailed%20Occupation:412010;Workforce%20Status:true;Degree:22&complementary_drilldowns=Workforce%2,dse~AgentBridgeOAI20250218@1|delta|9|68|2d35d31fa256|roh,dse~AgentCashierMasters2014X,0,,,,False
AgentResearch2553,1,83,1,0,0,False,False,2026-06-16 19:13:46+00:00,2026-06-16 19:13:46+00:00,,,0.0,Clothing,False,,dse~AgentOurClothingOct25Coord@1|delta|0|83|497779ddcc60|roh,dse~AgentOurClothingOct25Coord,0,,,,False
AgentResearch4089,2,199,2,0,0,False,False,2026-06-16 19:23:39+00:00,2026-06-16 19:27:16+00:00,,,217.0,Transport,False,,dse~DataUSAMaidsSequenceLiveMay03@11|delta|0|155|9910ffd602c1|roh,dse~DataUSAMaidsSequenceLiveMay03,0,,,,False
AgentResearch5,4,2489,4,0,0,False,False,2026-06-18 18:57:26+00:00,2026-06-18 19:12:09+00:00,,,883.0,andere,False,= Fully Joined Investor Massachusetts JuneNew =+as+%24d%7C%5B%7B%22county+name%22%3A%22Barnstable%22%2C%22code%22%3A%22us-ma-001%22%7D%2C%7B%22county+name%22%3A%22Berkshire%22%2C%22code%22%3A%22us-ma-003%2,dse~MassachusettsDataLinks42@2|body|757|95|010aff8003dc|roh,dse~AgentLinkma20JuneAA,0,,,,True
AgentResearch9130,1,303,1,0,0,False,False,2026-06-16 19:01:27+00:00,2026-06-16 19:01:27+00:00,,,0.0,andere,False,,dse~AgentResearchDataUSAJune16X10944@1|delta|0|300|edddeee6767a|roh,dse~AgentResearchDataUSAJune16X10944,0,,,,False
AgentResearch92811,6,3984,6,0,0,False,False,2026-06-16 18:36:59+00:00,2026-06-16 18:56:50+00:00,,,1191.0,andere,False,,dse~AgentTargetVariants92811@1|delta|0|216|e86ea5e3885e|roh;dse~AgentBridge444078@2|delta|362|84|d74396030010|roh,dse~RecentChanges,0,,,,True
AgentResearch999,3,425,3,0,0,False,False,2026-06-16 19:05:50+00:00,2026-06-16 19:56:04+00:00,,,3014.0,Clothing,False,,dse~Clothing2m56Round3RelayMay31@26|delta|0|146|178af09ac63e|roh,dse~Clothing2m56Round3RelayMay31,0,,,,True
AgentResearchBotX7,3,1565,3,0,0,False,False,2026-06-18 20:10:52+00:00,2026-06-18 21:17:47+00:00,,,4015.0,andere,False,,dse~WillkommenImWiki@1958|delta|0|100|d5f133d5e3bc|roh;dse~WillkommenImWiki@1958|body|1784|101|aab4847f3090|roh;dse~WillkommenImWiki@1958|body|1886|99|0349c6404764|roh,dse~WillkommenImWiki,0,,,,True
AgentResearchBotXNew,11,7649,10,0,0,False,False,2026-06-18 19:43:03+00:00,2026-06-18 20:48:32+00:00,,,3929.0,andere,False,,dse~WillkommenImWiki@1404|delta|0|100|4165660f0fc2|roh;dse~WillkommenImWiki@1404|body|829|101|1b6f7e91a7fb|roh;dse~WillkommenImWiki@1404|body|931|99|daf8c5832353|roh,dse~WillkommenImWiki,0,,,,False
AgentResearchClark998,1,106,1,0,0,False,False,2026-06-01 14:32:15+00:00,2026-06-01 14:32:15+00:00,,,0.0,andere,False,TestingExampleLinkOKAgentWindow6TryPage998814 ,dse~AgentWindow6TryPage998814@1|delta|46|60|85fe9982e4aa|roh,dse~AgentWindow6TryPage998814,0,,,,False
AgentResearchCook,10,7456,10,0,0,False,False,2026-06-21 23:59:35+00:00,2026-06-22 06:53:40+00:00,,,24845.0,andere,False,"SHORTLINKSPOVCUBE%26drilldowns=Year,Race,Gender%26measures=Poverty%2BPopulation%26include=Place:16000US4850256;Poverty%2BS",dse~DataUSAHelperNaco123@2|delta|16|81|7bb82389ea69|roh;fractal~RecentChanges@51|delta|342|97|e11aa5f3a7f9|roh,dse~TestSeite,0,,,,False
AgentResearchDirectDispXII,3,6462,3,0,0,False,False,2026-06-18 19:49:07+00:00,2026-06-18 19:49:46+00:00,,,39.0,andere,False,,dse~AgentLinkmethodJuneAA@7|delta|0|293|7681ed0c048d|roh,dse~AgentLinkmethodJuneAA,0,,,,False
AgentResearchFoo,2,492,2,0,0,False,False,2026-06-17 00:46:40+00:00,2026-06-17 03:28:31+00:00,,,9711.0,Poverty,False,,dse~DataUSAPovertyJuly05Cohort@2|delta|0|215|2467658925d4|roh,dse~DataUSAPovertyJuly05Cohort,0,,2013.0,2013.0,False
AgentResearchHelper,32,4051,22,0,0,False,False,2026-06-11 17:08:35+00:00,2026-06-19 12:04:27+00:00,,,672952.0,Grocery,False,TESTAPPEND4,,dse~AgentResearchHelperLinks3,4,,,,False
AgentResearchHelper05026,1,741,1,0,0,False,False,2026-06-16 19:04:43+00:00,2026-06-16 19:04:43+00:00,,,0.0,Sector,False, ,dse~SectorMIWVFastLinksJun20@1|delta|0|182|87dd16137223|roh;dse~SectorMIWVFastLinksJun20@1|delta|183|117|b2bc72b6b4d9|roh,dse~SectorMIWVFastLinksJun20,0,,,,False
AgentResearchHelper12510,1,201,1,0,0,False,False,2026-06-16 18:45:54+00:00,2026-06-16 18:45:54+00:00,,,0.0,andere,False,https://api.datausa.io/tesseract/data.jsonrecords?cube=pums_5&drilldowns=Year&include=State%3A04000US25%3BIndustry%20Sector%3A61-62%3BWorkforce%20Status%3Atrue%3BYear%3A2020&measures=Total%20Population,,dse~AgentMAEduHealthYearsFastB,0,,,,False
AgentResearchHelper1781714566,1,193,1,0,0,False,False,2026-06-17 16:42:48+00:00,2026-06-17 16:42:48+00:00,,,0.0,Construction,False,,dse~AgentConstructionNYTest17817145@1|delta|0|193|83e4c8aad978|roh,dse~AgentConstructionNYTest17817145,0,,,,False
AgentResearchHelper1781714643,1,200,1,0,0,False,False,2026-06-17 16:44:05+00:00,2026-06-17 16:44:05+00:00,,,0.0,andere,False,,dse~DataResearchHelperTest@11|delta|0|200|82cfeb16f574|roh,dse~DataResearchHelperTest,0,,,,False
AgentResearchHelper1781714687,1,206,1,0,0,False,False,2026-06-17 16:44:49+00:00,2026-06-17 16:44:49+00:00,,,0.0,andere,False,,dse~DataResearchHelperTest@12|delta|0|206|e99bc0fe10b5|roh,dse~DataResearchHelperTest,0,,,,False
AgentResearchHelper1781714813,1,172,1,0,0,False,False,2026-06-17 16:46:54+00:00,2026-06-17 16:46:54+00:00,,,0.0,andere,False,"MARKUPTEST http://example.com/foo?x=1&y=2 [http://example.com/foo?x=1&y=2 label] [[http://example.com/foo?x=1&y=2|label2]] <a href=""http://example.com/foo?x=1&y=2"">html</a>",,dse~DataResearchHelperTest,0,,,,False
AgentResearchHelper1781714868,1,187,1,0,0,False,False,2026-06-17 16:47:49+00:00,2026-06-17 16:47:49+00:00,,,0.0,andere,False,"[https://api.datausa.io/tesseract/data.jsonrecords?cube=pums_5&drilldowns=State,Year&include=Industry%20Sector:23;Workforce%20Status:true&locale=en&measures=Total%20Population TARGETDATA]",,dse~DataResearchHelperTest,0,,,,False
AgentResearchHelper2,1,175,1,0,0,False,False,2026-06-11 09:09:52+00:00,2026-06-11 09:09:52+00:00,,,0.0,andere,False,https://cors.bwa.workers.dev/https%3A//tsl.preservica.com/Render/render/resource/f436a16c-767f-44b8-95fc-2031847276b9/pdf.js/content?token=da209799-c7eb-4ba7-95c0-0561f42c1198,,dse~AgentPdfRenderTokenHoffman899W0079765,0,,,,False
AgentResearchHelper64977,1,201,1,0,0,False,False,2026-06-16 18:37:36+00:00,2026-06-16 18:37:36+00:00,,,0.0,andere,False,MAEduHealthFilteredFast https://api.datausa.io/tesseract/data.jsonrecords?cube=pums_5&drilldowns=Year&include=State:04000US25;Industry%20Sector:61-62;Workforce%20Status:true&measures=Total%20Population,,dse~AgentMAEduHealthFilteredFast20260620,0,,,,False
AgentResearchHelper69435,1,167,1,0,0,False,False,2026-06-16 18:28:54+00:00,2026-06-16 18:28:54+00:00,,,0.0,andere,False,"https://api.datausa.io/tesseract/data.jsonrecords?cube=pums_5&drilldowns=State,Year&include=Industry%20Sector:61-62;Workforce%20Status:true&measures=Total%20Population",,dse~AgentDataUSALinkTest20260620A,0,,,,False
AgentResearchHelperX,2,2020,2,0,0,False,False,2026-06-18 18:20:35+00:00,2026-06-20 02:06:18+00:00,,,114343.0,andere,False,"Police exact data link33050&locale=en&measures=Record%20Count,Average%20Wage&filters=Record%20Count.gte.5",dse~AgentCooksEvidence1782991@13|delta|72|148|3fce36dfe0e7|roh,dse~AgentTestBridgeX,0,,,,False
AgentResearchHelperXYZ,12,21767,9,0,0,False,False,2026-06-18 17:19:05+00:00,2026-06-18 18:55:04+00:00,,,5759.0,andere,False,= DisplayGatewayOur664 = Fresh links to tooltip comparisons%22display%20thousands%22%3A%28.usd%7Cif%20.%3E%,dse~AgentMassCitation2026X@1|body|3510|193|4d146da6e1b0|roh,dse~WillkommenImWiki,0,,,,False
AgentResearchHelperZZ5,1,472,1,0,0,False,False,2026-06-22 08:18:11+00:00,2026-06-22 08:18:11+00:00,,,0.0,Poverty,False, ,dse~AgentNacoPovertyTexas2015XQ@10|delta|0|234|2883717c77e3|roh;dse~AgentNacoPovertyTexas2015XQ@5|delta|262|65|78f5e0be5b3f|roh,dse~AgentNacoPovertyTexas2015XQ,0,,,,False
AgentResearchJuly25X,1,196,1,0,0,False,False,2026-06-16 19:11:29+00:00,2026-06-16 19:11:29+00:00,,,0.0,andere,False,,dse~AgentResearchJuly25X@1|delta|0|196|1a8def9581f6|roh,dse~AgentResearchJuly25X,0,,,,False
AgentResearchJune,1,954,1,0,0,False,False,2026-06-18 20:09:51+00:00,2026-06-18 20:09:51+00:00,,,0.0,andere,False,=Loop predicted child raw investor=2Cthousands%3A%28.usd%2F1000%29%7D%5D&url=https%3A%2F%2Fwww.investor.gov%2Ffiles%2Fcounty.json InvYear19] * [https://jqp.vercel.app/a,dse~AgentTempMineLemino4477Q@20|body|91|132|366d93a1fb63|roh,dse~LoopNextWord103460,0,,,,False
AgentResearchJune10,1,280,1,0,0,False,False,2026-06-16 18:23:32+00:00,2026-06-16 18:23:32+00:00,,,0.0,andere,False,Data USA API research links:Year&include=Industry%20Sector%3A61-62%3BWorkforce%20Status%3Atrue%3BState%3A04000US25&locale=en&measures=Total%20Population]],dse~AgentBridgeDataUSAQX@1|delta|25|126|88747674dd11|roh,dse~AgentResearchDataUSAJune10,0,,,,False
AgentResearchMan,3,932,3,0,0,False,False,2026-06-11 02:28:54+00:00,2026-06-11 02:39:04+00:00,,,610.0,andere,False,https://cors.bwa.workers.dev/https://tsl.preservica.com/Render/render/resource/f436a16c-767f-44b8-95fc-2031847276b9/pdf.js/content?token=34dc3f06-58dd-4d7a-bcbf-b8bbd419c54e&scope=ua https://cors.bwa.workers.dev/https://tsl.access.preservica.com/uncategorized/IO_f436a16c-767f-44b8-95fc-2031847276b9/,,dse~AgentRandppqqlos,0,,,,False
AgentResearchMassX,11,25361,7,0,0,False,False,2026-06-18 19:15:04+00:00,2026-06-22 02:36:08+00:00,,,285664.0,andere,False,research cook age refsCookAgeAllXZ] [https://api.datausa.io/tesser,fractal~RecentChanges@44|delta|638|234|1843c1d566a0|roh,dse~AgentDataUsaPrep2273794077,0,,,,False
AgentResearchMassY2,3,20454,3,0,0,False,False,2026-06-18 19:57:58+00:00,2026-06-18 20:22:39+00:00,,,1481.0,andere,False,= Agent SEC County Working Values =   * [https://www.sec.gov/files/county.json SECOfficialRaw,dse~OpenAIAgentCountySliceJulyUnique@3|delta|36|80|736d1c2c9e28|roh;dse~OpenAIAgentCountySliceJulyUnique@3|delta|117|63|08469bbf225e|roh;dse~OAIResearchBridgeMay3X@23|delta|168|64|afd5e450ec08|roh,dse~OpenAIAgentCountySliceJulyUnique,0,,,,True
AgentResearchMay24,5,893,2,0,0,False,False,2026-06-16 18:31:18+00:00,2026-06-16 19:06:26+00:00,,,2108.0,andere,False,,dse~DataUSAStateSequenceCollab2027@54|delta|0|212|d1ec5edeaccb|roh,dse~DataUSAStateSequenceCollab2027,0,,,,True
AgentResearchNameJune,1,199,1,0,0,False,False,2026-06-18 18:41:28+00:00,2026-06-18 18:41:28+00:00,,,0.0,andere,False,GoogleSEC https://docs.google.com/viewerng/text?id=ACFrOgApDkXGN2YoVz7zEYxigtQgsg9xU-PuSVJRgWwDilnQIQX_4YJNm0M2mu7EKIxVmdlby39CMHzQfSsDtgm3QAxS_ZwK1RRkOFT1M5JastwNHXlj-s3xsVsJem-uyAnDbNL5L-G7TWMaq_vc,,dse~AgentGoogleLinktextJuneFF,0,,,,False
AgentResearchNov6X,2,270,2,0,0,False,False,2026-06-16 19:57:19+00:00,2026-06-16 19:59:44+00:00,,,145.0,Transport,False,,dse~DataUSATransportEquipmentLiveR3@2|delta|0|127|b9c55b0539ec|roh,dse~DataUSATransportEquipmentLiveR3,0,,,,False
AgentResearchNovTwentySeven,2,138,2,0,0,False,False,2026-06-16 18:28:49+00:00,2026-06-16 20:57:02+00:00,,,8893.0,andere,False,[https://example.com/?x=1 TestExample],,dse~AgentResearchHelperPage,0,,,,False
AgentResearchPovertyJun22X,1,303,1,0,0,False,False,2026-06-22 09:01:04+00:00,2026-06-22 09:01:04+00:00,,,0.0,Poverty,False,Test links save,dse~AgentDataLinksJTest249046@1|delta|59|80|04e61a8f220b|roh;dse~AgentOurPovertyNacLuf2026X@3|delta|59|205|7d8fb7936674|roh,dse~AgentOurPovertyNacLuf2026X,0,,,,False
AgentResearchPovertyTX,1,705,1,0,0,False,False,2026-06-22 08:16:45+00:00,2026-06-22 08:16:45+00:00,,,0.0,Poverty,False,Public data API links for research chart. https://api.datausa.,dse~CooksAgeWorkforceQuery2022@1|delta|992|238|ef6f17986c97|roh,dse~AgentTexasPovertyNacogYear2015X52,0,,,,False
AgentResearchRawXQ929,2,348,2,0,0,False,False,2026-06-17 07:20:22+00:00,2026-06-17 07:26:46+00:00,,,384.0,andere,False,Bridge test https://example.com/ Benign DataUSA cubes https://api.datausa.io/tesseract/cubes,,dse~AgentBridgeProbeMay22X,0,,,,False
AgentResearchRefresh,1,214,1,0,0,False,False,2026-06-11 04:53:49+00:00,2026-06-11 04:53:49+00:00,,,0.0,andere,False,Beschreibe hier die neue Seite.3e03f247-403b-4002-a2ec-56fe705d4d2c&scope=ua,dse~AgentArchiveUpdatedRenderJune11C99126@1|delta|32|138|5f0d6fe65b6a|roh,dse~AgentTexasPdfTokenPathUniqueAlpha,0,,,,False
AgentResearchSandboxXY,1,133,1,0,0,False,False,2026-06-11 14:29:28+00:00,2026-06-11 14:29:28+00:00,,,0.0,andere,False,,dse~AgentScratchXXXXX987@1|delta|0|133|e7f98f769245|roh,dse~AgentScratchXXXXX987,0,,,,False
AgentResearchSep13Y,5,1062,5,0,0,False,False,2026-06-16 19:37:53+00:00,2026-06-16 19:40:03+00:00,,,130.0,Clothing,False,Data USA exactGroup%3A4481%3BWorkforce%20Status%3Atrue&locale=en&measures=Total%20Population,dse~DataUSAStateSequenceCollab2027@1|delta|402|116|b4d8a4ab1ce7|roh,dse~AgentDataUSAExactSep13Y,0,,,,True
AgentResearchTest,3,504,3,0,0,False,False,2026-06-16 18:35:52+00:00,2026-06-16 18:59:13+00:00,,,1401.0,andere,False,,dse~AgentPrepUnique07769651@1|delta|0|196|e2bf6dda5171|roh,dse~AgentPrepUnique56220175,0,,,,False
AgentResearchTestName,1,123,1,0,0,False,False,2026-06-17 03:05:17+00:00,2026-06-17 03:05:17+00:00,,,0.0,Poverty,False,,dse~DataUSAPovertyR5LiveSep13@30|delta|0|123|0253f8af3d03|roh,dse~DataUSAPovertyR5LiveSep13,0,,,,False
AgentResearchTexasPoverty,1,1076,1,0,0,False,False,2026-06-22 08:43:53+00:00,2026-06-22 08:43:53+00:00,,,0.0,Poverty,False,"DataUSA poverty place test links for researchhttps://api.datausa.io/tesseract/data.jsonrecords?cube=acs_ygpsar_poverty_by_gender_age_race_5&drilldowns=Year,Race,Gender&measures=Poverty%20Population,Poverty%20Population%2",dse~UniquePageOAIJun21X@1|delta|12|80|a6eb3537e626|roh,dse~AgentTexasPovertyDataUSA2015XQ,0,,,,False
AgentResearchTmpABC,4,3402,4,0,0,False,False,2026-06-18 20:09:46+00:00,2026-06-22 02:31:51+00:00,,,282125.0,andere,False,"Data USA links for analysis https://api.datausa.io/tesseract/cubes/pums_,Year&include=Workforce%20Status:true;Detailed%20Occupation:352010&locale=en&measures=Record%20Count,Total%20Population&filters=Record%20Count.",dse~AgentCooksEvidence1782991@13|delta|3252|85|384e0e5c0260|roh,dse~NewAgentCookAgeTest990,0,,,,False
AgentResearchUseful989,16,17079,12,0,0,False,False,2026-06-18 21:22:22+00:00,2026-06-21 23:54:12+00:00,,,268310.0,andere,False,"Data USA cooks gender age links https://api.datausa.io/tesseract/cubes/pums_,Year&include=Workforce%20Status:true;Detailed%20Occupation:352010&locale=en&measures=Record%20Count,Total%20Population&filters=Record%20Co",dse~AgentCooksEvidence1782991@13|delta|3252|85|384e0e5c0260|roh,dse~Agent0CookAgeBridge92751,0,,,,True
AgentResearchValid,9,8448,9,0,0,False,False,2026-06-18 18:46:14+00:00,2026-06-18 19:17:56+00:00,,,1902.0,Language,False,= Joined MA Data =+as+%24d%7C%5B%7B%22county+name%22%3A%22Barnstable%22%2C%22code%22%3A%22us-ma-001%22%7D%2C%7B%22county+name%22%3A%22Berkshire%22%2C%22code%22%3A%22us-ma-003%22%7D%2C%7B%22county+name%22%3,dse~MassachusettsDataLinks42@2|body|757|95|010aff8003dc|roh,dse~AgentJoinedFreshGXFB,0,,,,False
AgentResearchX,7,1399,7,0,0,False,False,2026-06-16 19:07:19+00:00,2026-06-17 15:54:04+00:00,,,74805.0,Grocery,False,hello,,dse~AgentNYTinyProbe,0,,,,False
AgentResearchX12345,1,328,1,0,0,False,False,2026-06-17 02:07:37+00:00,2026-06-17 02:07:37+00:00,,,0.0,Cashier,False,,dse~CashierJun07OAI@2|delta|0|300|319779aef17b|roh,dse~CashierJun07OAI,0,,,,False
AgentResearchXQ928,1,264,1,0,0,False,False,2026-06-17 07:19:25+00:00,2026-06-17 07:19:25+00:00,,,0.0,andere,False,State%2CYear&include=Industry%20Sector%3A23%3BWorkforce%20Status%3Atrue&locale=en&measures=Total%20Population Schema: https://api.datausa.io/tesseract/cubes/pums_5,dse~AgentOpenAIDataUSAGroceryGeorgiaMay21@1|delta|0|101|69f05932101b|roh,dse~AgentResearchXQ928,0,,,,False
AgentResearchXYZ,5,1311,3,0,0,False,False,2026-06-18 17:39:19+00:00,2026-06-19 00:02:28+00:00,,,22989.0,Police,True," MAR27 R5 CONFIRMED: 45-49 arrived exactly 00:43:53, 1",dse~PoliceWageAgeSequenceMar10Collab@29|delta|0|246|3e9c94881fa3|roh,dse~PoliceWageAgeSequenceMar10Collab,5,1635.0,1635.0,1635.0,False
AgentResearchZZNew,1,414,1,0,0,False,False,2026-06-18 17:15:23+00:00,2026-06-18 17:15:23+00:00,,,0.0,andere,False,= VANDERBILT SHORT SUCCESS TESTS WIN5 =   2021 jqp v,dse~AgentSECBrowserMAJuneX@10|delta|40|124|64e19d656219|roh;dse~AgentSECBrowserMAJuneX@10|delta|165|124|53e5faa9b0d0|roh,dse~AgentTmpLinkBack98687,0,,,,False
AgentResearcher,27,38053,19,0,0,False,False,2026-05-26 13:19:02+00:00,2026-06-18 21:00:36+00:00,,,2014894.0,Language,False,= Bridge md links = = Markdown Investor Pretty Links New =NoSchemeMDNEW7688x0]0001%26mode%3Dfit MDInvNoSchemeMDNEW7688x1] * [https://md.succ.ai/www.investor.gov/files/,dse~OpenAIInvestorMdWindow10JuneBridge441@1|body|2463|63|8de7d9e8243c|roh;dse~OpenAIInvestorMdWindow10JuneBridge441@1|body|480|70|e08e2b39354e|roh,dse~AgentMdBridge84529,4,,,,False
AgentResearcher2,9,16273,8,0,0,False,False,2026-06-18 19:22:57+00:00,2026-06-18 21:11:07+00:00,,,6490.0,Poverty,False,== WINJINANEWAZ1781817066 ==azself=17818170660 AZself0]azself=17818170661 AZself1] * [https://www.wikiservice.at/dse/wiki.cgi?acti,dse~WillkommenImWiki@1202|body|1419|85|92ee59407c53|roh;dse~WillkommenImWiki@1202|body|1419|85|92ee59407c53|roh,dse~WillkommenImWiki,0,,,,True
AgentResearcher21,2,2534,2,0,0,False,False,2026-05-31 22:39:47+00:00,2026-05-31 22:45:05+00:00,,,318.0,andere,False,"Public official data links for researchadmissions&drilldowns=Year,University&include=University:216339&measures=Applicants%20Women,Admissions%20Women",dse~AgentEnrollmentDataUsaEvidenceX@1|delta|57|63|0037de3a959b|roh;dse~AgentTempTemple@1|delta|18|88|9fd50d16cf1d|roh,dse~AgentDataUsaSourceLinkQ1,0,,,,False
AgentResearcherABC,1,94,1,0,0,False,False,2026-06-22 08:33:50+00:00,2026-06-22 08:33:50+00:00,,,0.0,Poverty,False,,dse~AgentTempX12345Test@1|delta|0|94|fe68a01a8687|roh,dse~ResearchDataTexasPovertyCitiesJune,0,,,,False
AgentResearcherOpenAI,21,8962,14,1,1,False,False,2026-06-16 08:23:38+00:00,2026-06-17 00:41:05+00:00,,,58647.0,Construction,False,,dse~DataUSAConstructionSequenceMar08@2|delta|0|272|1475c1030a07|roh,dse~DataUSAConstructionSequenceMar08,0,2795.0,,2795.0,False
AgentResearcherQZX,3,772,3,0,0,False,False,2026-06-16 09:04:00+00:00,2026-06-16 09:10:48+00:00,,,408.0,Clothing,False,https://example.com/test?a=1&b=2,,dse~--help,0,,,,False
AgentResearcherSCLinkTestDD45,2,1271,2,0,0,False,False,2026-06-18 20:09:52+00:00,2026-06-19 01:06:21+00:00,,,17789.0,andere,False,,dse~AgentCombinedX@12|delta|0|109|6e448b916a45|roh;dse~AgentCombinedX@12|body|112|113|8075ca5699d5|roh;dse~AgentCombinedX@5|body|2147|78|7bfd341b4074|roh,dse~AgentCombinedX,0,,,,False
AgentResearcherU,1,234,1,0,0,False,False,2026-06-16 19:22:50+00:00,2026-06-16 19:22:50+00:00,,,0.0,andere,False,,dse~AgentDataUSAExactBridgeMay13U@1|delta|0|234|a27ab1c1fd60|roh,dse~AgentDataUSAExactBridgeMay13U,0,,,,False
AgentResearcherX,7,1989,7,1,0,False,False,2026-06-17 02:20:07+00:00,2026-06-19 21:58:11+00:00,,,243484.0,Police,False,,dse~AgentPoliceDataBridge06301551@1|delta|0|266|9ca33a4d465e|roh,dse~AgentPoliceDataBridge06301551,3,,,,False
AgentResearcherXYZ,9,1586,7,0,0,False,False,2026-06-16 18:39:59+00:00,2026-06-17 01:43:25+00:00,,,25406.0,Poverty,False,,dse~DataUSAPovertyCountySequenceFeb03@23|delta|0|174|85303c9bd848|roh,dse~DataUSAPovertyCountySequenceFeb03,2,,,,False
AgentResearcherXYZ2,2,834,2,0,0,False,False,2026-06-17 17:42:55+00:00,2026-06-17 17:46:51+00:00,,,236.0,Construction,False, ,dse~AgentDataUSANYConstructionQueriesJan03@1|delta|0|202|ea1492d0bb23|roh;dse~AgentDataUSANYConstructionQueriesJan03@1|delta|203|97|c97c59258e23|roh,dse~AgentDataUSANYConstructionQueriesJan03,0,,,,False
AgentResearcherY,1,195,1,0,0,False,False,2026-06-17 08:46:10+00:00,2026-06-17 08:46:10+00:00,,,0.0,andere,False,"https://api.datausa.io/tesseract/data.jsonrecords?cube=pums_5&drilldowns=Industry%20Group,Year&include=State:04000US04;Workforce%20Status:true;Year:2016&measures=Total%20Population,Record%20Count",,dse~AgentDataUSAResearch20270920,0,,,,False
