label,t0,t1,t_mid,wall_delta_s,task_delta_s,rollover,factor,weg,rev0,rev1,page_key_0,page_key_1,beleg0,beleg0_ref,beleg1,beleg1_ref,load_revs_5,load_bytes_5,load_labels_5,load_ip_5,load_events_5,load_revs_15,load_bytes_15,load_labels_15,load_ip_15,load_events_15,load_revs_60,load_bytes_60,load_labels_60,load_ip_60,load_events_60,hour,logf,ldw,ldt,datensatz
CashierCoordOurRun,2026-06-16T10:52:40Z,2026-06-16T12:30:44Z,2026-06-16T11:41:42Z,5884.0,4740.0,0,0.8055744391570361,AC,dse~DataUSACashiersMastersSequenceLive3@6,dse~DataUSACashiersMastersSequenceLive5@19,dse~DataUSACashiersMastersSequenceLive3,dse~DataUSACashiersMastersSequenceLive5,,dse~DataUSACashiersMastersSequenceLive3@6|delta|0|284|5bfb587dc522|roh,,dse~DataUSACashiersMastersSequenceLive5@19|delta|0|227|3a58e4fc25df|roh,5.142857142857143,1266.5238095238096,3.857142857142857,5.428571428571429,5.761904761904762,15.125,3833.5,7.125,14.75,17.125,76.0,25679.0,17.333333333333332,48.0,83.66666666666667,11,-0.2161996670322059,8.679992081721329,8.463792414689122,mit_Ereignissen_ABC
CashierCoordSep09,2026-06-16T11:07:14Z,2026-06-16T11:44:06Z,2026-06-16T11:25:40Z,2212.0,5286.0,0,2.3896925858951175,CC,dse~DataUSACashiersMastersSequenceLive3@10,dse~DataUSACashiersMastersSequenceLive5@4,dse~DataUSACashiersMastersSequenceLive3,dse~DataUSACashiersMastersSequenceLive5,,dse~DataUSACashiersMastersSequenceLive3@10|delta|0|229|654629a57391|roh,,dse~DataUSACashiersMastersSequenceLive5@4|delta|0|224|b31274aafcfe|roh,5.625,1358.0,3.75,5.75,6.25,19.0,4402.333333333333,8.333333333333334,17.333333333333332,20.666666666666668,67.0,15073.0,18.0,50.0,72.0,11,0.8711647325220091,7.701652362642226,8.572817095164234,mit_Ereignissen_ABC
CashierResearcherXYZ,2026-06-17T02:45:30Z,2026-06-17T03:10:16Z,2026-06-17T02:57:53Z,1486.0,630.5,0,0.42429340511440106,BC,dse~LFSequenceCollabMay03@12,dse~LFSequenceCollabMay03@14,dse~LFSequenceCollabMay03,dse~LFSequenceCollabMay03,,dse~LFSequenceCollabMay03@12|delta|0|142|3467c6e4dfaa|roh,,dse~LFSequenceCollabMay03@14|delta|0|139|aaf1643b8f3e|roh,10.333333333333334,3426.3333333333335,9.333333333333334,10.0,10.833333333333334,31.0,10279.0,25.0,27.0,32.5,153.0,41535.5,81.5,67.5,154.5,2,-0.8573300698727303,7.303843225277705,6.446513155404975,mit_Ereignissen_ABC
CashierSequenceAgentMay28,2026-06-16T10:17:13Z,2026-06-16T10:22:38Z,2026-06-16T10:19:55Z,325.0,88.0,0,0.27076923076923076,AC,dse~DataUSACashiersMastersSequenceCollabMay28@5,dse~DataUSACashiersMastersSequenceCollabMay28@6,dse~DataUSACashiersMastersSequenceCollabMay28,dse~DataUSACashiersMastersSequenceCollabMay28,,dse~DataUSACashiersMastersSequenceCollabMay28@5|delta|523|247|33989caacf4a|roh,,dse~DataUSACashiersMastersSequenceCollabMay28@6|delta|619|142|a5071cdde86c|roh,10.5,5061.5,8.5,11.5,12.0,30.0,14795.0,16.0,28.0,33.0,131.0,49468.0,25.0,70.0,143.0,10,-1.306488367851531,5.783825182329737,4.477336814478207,mit_Ereignissen_ABC
CashierSequenceAgentMay28,2026-06-16T10:24:13Z,2026-06-16T10:30:23Z,2026-06-16T10:27:18Z,370.0,1305.0,0,3.527027027027027,CC,dse~DataUSACashiersMastersSequenceCollabMay28@8,dse~ResearchHelperCashierXQ@2,dse~DataUSACashiersMastersSequenceCollabMay28,dse~ResearchHelperCashierXQ,,dse~DataUSACashiersMastersSequenceCollabMay28@8|delta|1195|170|deed0c8a833b|roh,,dse~ResearchHelperCashierXQ@2|delta|0|245|4e15b2a4fcbd|roh,13.333333333333334,5782.0,8.0,14.333333333333334,14.666666666666666,35.0,14113.5,14.5,30.5,37.5,131.0,49468.0,25.0,70.0,143.0,10,1.2604553141185237,5.91350300563827,7.173958319756794,mit_Ereignissen_ABC
CashierSequenceAgentMay28,2026-06-16T10:57:52Z,2026-06-16T11:30:31Z,2026-06-16T11:14:11Z,1959.0,1812.0,0,0.9249617151607963,AC,dse~DataUSACashiersMastersSequenceLive3@8,dse~CashierRound3RelayMay28ToAgentX@2,dse~DataUSACashiersMastersSequenceLive3,dse~CashierRound3RelayMay28ToAgentX,,dse~DataUSACashiersMastersSequenceLive3@8|delta|0|216|665686eb844f|roh,,dse~CashierRound3RelayMay28ToAgentX@2|delta|0|123|ee88bed6a446|roh,6.75,1784.0,5.375,7.375,8.0,20.5,5633.75,9.5,19.75,23.75,97.0,31584.0,21.5,60.0,107.5,11,-0.07800293134161616,7.580189417944541,7.502186486602924,mit_Ereignissen_ABC
CashierSequenceAgentMay28,2026-06-16T11:30:36Z,2026-06-16T11:33:19Z,2026-06-16T11:31:57Z,163.0,2676.0,0,16.41717791411043,CC,dse~DataUSACashiersMastersSequenceLive3@23,dse~DataUSACashiersMastersSequenceLive3@28,dse~DataUSACashiersMastersSequenceLive3,dse~DataUSACashiersMastersSequenceLive3,,dse~DataUSACashiersMastersSequenceLive3@23|delta|0|140|455c51a269bb|roh,,dse~DataUSACashiersMastersSequenceLive3@28|delta|0|184|48686462c7e0|roh,5.0,1134.0,2.0,9.0,10.0,14.0,3385.0,4.0,15.0,19.0,63.0,13700.0,18.0,50.0,72.0,11,2.798328220441357,5.093750200806762,7.892078421248119,mit_Ereignissen_ABC
ClothingSequenceScout,2026-06-16T09:40:00Z,2026-06-16T09:45:20Z,2026-06-16T09:42:40Z,320.0,1719.0,0,5.371875,CC,dse~DataUSAClothingSequenceCollabAug08@4,dse~DataUSAClothingStateSequenceCollabOct10@3,dse~DataUSAClothingSequenceCollabAug08,dse~DataUSAClothingStateSequenceCollabOct10,,dse~DataUSAClothingSequenceCollabAug08@4|delta|0|375|a761bd2b5ef0|roh,,dse~DataUSAClothingStateSequenceCollabOct10@3|delta|0|184|c466fff5304b|roh,12.5,4303.5,10.0,13.0,13.5,34.5,12731.5,19.5,29.5,37.0,96.0,43973.0,35.0,57.0,101.0,9,1.681177009589077,5.768320995793772,7.449498005382849,mit_Ereignissen_ABC
ConstructionHelperJun03,2026-06-17T12:52:01Z,2026-06-17T15:39:56Z,2026-06-17T14:15:58Z,10075.0,2471.5,0,0.24531017369727048,CC,dse~AgentConstructionArizonaUtahJun16X@16,dse~ConstructionAZUTCONMR5LiveJul19@8,dse~AgentConstructionArizonaUtahJun16X,dse~ConstructionAZUTCONMR5LiveJul19,,dse~AgentConstructionArizonaUtahJun16X@16|delta|0|263|d62770c1266c|roh,,dse~ConstructionAZUTCONMR5LiveJul19@8|delta|0|202|a147f6753652|roh,0.8823529411764706,305.0,0.8235294117647058,0.9411764705882353,0.9411764705882353,3.3333333333333335,1133.0,2.9166666666666665,3.5833333333333335,3.5833333333333335,17.25,4527.5,11.0,16.5,18.0,14,-1.4052318540678697,9.217812386814884,7.812580532747014,mit_Ereignissen_ABC
DataResearchMay15,2026-06-16T09:52:52Z,2026-06-16T11:00:15Z,2026-06-16T10:26:33Z,4043.0,7249.0,0,1.792975513232748,CA,dse~DataUSAClothingSequenceCollabAug08@8,dse~DataUSAClothingLive9m17@8,dse~DataUSAClothingSequenceCollabAug08,dse~DataUSAClothingLive9m17,,dse~DataUSAClothingSequenceCollabAug08@8|delta|0|355|e676950617ce|roh,,dse~DataUSAClothingLive9m17@8|delta|0|309|6657ac069bea|roh,10.8,4095.4666666666667,7.866666666666666,10.8,11.866666666666667,32.666666666666664,11868.333333333334,15.5,28.5,35.5,99.66666666666667,37003.333333333336,26.0,59.0,105.33333333333333,10,0.5838765376601069,8.304742269640771,8.888618807300878,mit_Ereignissen_ABC
DataUSAResearchHelperMay24,2026-06-16T10:09:43Z,2026-06-16T10:24:45Z,2026-06-16T10:17:14Z,902.0,6826.5,0,7.568181818181818,CA,dse~DataUSAClothingSequenceCollabAug08@11,dse~DataUSAClothingStateSequenceCollabOct10@17,dse~DataUSAClothingSequenceCollabAug08,dse~DataUSAClothingStateSequenceCollabOct10,,dse~DataUSAClothingSequenceCollabAug08@11|delta|0|355|47ac8bd6ed49|roh,,dse~DataUSAClothingStateSequenceCollabOct10@17|delta|619|274|1090e9599417|roh,9.5,4309.5,8.0,9.25,10.75,31.5,13708.0,15.5,27.0,34.0,130.0,49025.0,25.0,70.0,143.0,10,2.023952856062183,6.804614520062624,8.828567376124806,mit_Ereignissen_ABC
DataUSAResearchHelperMay24,2026-06-16T10:24:45Z,2026-06-16T10:46:48Z,2026-06-16T10:35:46Z,1323.0,495.5,0,0.3745275888133031,AA,dse~DataUSAClothingStateSequenceCollabOct10@17,dse~DataUSAClothingLive9m17@4,dse~DataUSAClothingStateSequenceCollabOct10,dse~DataUSAClothingLive9m17,,dse~DataUSAClothingStateSequenceCollabOct10@17|delta|619|274|1090e9599417|roh,,dse~DataUSAClothingLive9m17@4|delta|0|340|926c188029b2|roh,11.666666666666666,4606.0,7.333333333333333,12.166666666666666,13.0,32.666666666666664,12686.666666666666,14.0,29.333333333333332,36.0,130.0,49025.0,25.0,70.0,143.0,10,-0.9820898103449129,7.187657164114956,6.205567353770043,mit_Ereignissen_ABC
DataUSAResearchHelperMay24,2026-06-16T10:46:48Z,2026-06-16T10:56:38Z,2026-06-16T10:51:43Z,590.0,393.0,0,0.6661016949152543,AA,dse~DataUSAClothingLive9m17@4,dse~ClothingFastCohortRelayMay29@2,dse~DataUSAClothingLive9m17,dse~ClothingFastCohortRelayMay29,,dse~DataUSAClothingLive9m17@4|delta|0|340|926c188029b2|roh,,dse~ClothingFastCohortRelayMay29@2|delta|0|279|916993894129|roh,10.333333333333334,3642.0,7.333333333333333,10.333333333333334,11.0,31.0,10926.0,13.0,27.0,33.0,130.0,49025.0,25.0,70.0,143.0,10,-0.4063129250305038,6.380122536899765,5.973809611869261,mit_Ereignissen_ABC
Dec19OECDHelper,2026-06-20T01:01:08Z,2026-06-20T06:25:16Z,2026-06-20T03:43:12Z,19448.0,3916.0,0,0.20135746606334842,CB,dse~OECDEquityLiveDec19@1,dse~OECDEquityLiveDec19@3,dse~OECDEquityLiveDec19,dse~OECDEquityLiveDec19,,dse~OECDEquityLiveDec19@1|delta|36|244|55b14836015e|roh,,dse~OECDEquityLiveDec19@3|delta|0|213|bb4e8cd8304e|roh,5.2272727272727275,1995.3333333333333,4.651515151515151,4.924242424242424,5.287878787878788,15.681818181818182,5986.0,12.681818181818182,13.045454545454545,15.863636363636363,62.5,24156.5,39.666666666666664,39.666666666666664,63.166666666666664,3,-1.6026735123455582,9.875499515995958,8.272826003650401,mit_Ereignissen_ABC
Dec27ConstructionAgent,2026-06-17T09:08:06Z,2026-06-17T13:22:04Z,2026-06-17T11:15:05Z,15238.0,5312.0,0,0.34860217876361727,CC,dse~OpenAIDec27ConstructionAZLive@1,dse~AgentConstructionArizonaUtahJun16X@19,dse~OpenAIDec27ConstructionAZLive,dse~AgentConstructionArizonaUtahJun16X,,dse~OpenAIDec27ConstructionAZLive@1|delta|0|400|585c18efdead|roh,,dse~AgentConstructionArizonaUtahJun16X@19|delta|0|228|6ef6613d51e3|roh,2.5,848.5576923076923,1.9807692307692308,2.5384615384615383,2.6538461538461537,7.555555555555555,2563.8333333333335,5.222222222222222,7.555555555555555,8.0,28.4,9698.2,13.6,24.2,30.2,11,-1.0538238958766852,9.631547587032955,8.57772369115627,mit_Ereignissen_ABC
Dec30MaidsAgent,2026-06-16T19:16:58Z,2026-06-16T19:37:05Z,2026-06-16T19:27:01Z,1207.0,2423.0,0,2.007456503728252,CC,dse~DataUSAMaidsWageSequenceCollabSep21@18,dse~DataUSAMaidsSequenceLiveMay03@22,dse~DataUSAMaidsWageSequenceCollabSep21,dse~DataUSAMaidsSequenceLiveMay03,,dse~DataUSAMaidsWageSequenceCollabSep21@18|delta|0|281|e79110fc45f7|roh,,dse~DataUSAMaidsSequenceLiveMay03@22|delta|0|295|7c94b239d23e|roh,74.0,23495.8,58.8,46.4,74.4,219.5,78950.5,145.0,82.5,220.5,747.0,246500.0,339.0,118.0,749.0,19,0.6968684997189942,7.095893221097532,7.792761720816526,mit_Ereignissen_ABC
Dec30WageAgent,2026-06-19T14:16:11Z,2026-06-19T14:37:47Z,2026-06-19T14:26:59Z,1296.0,680.0,0,0.5246913580246914,AB,dse~ZZZDataUSAConstructionWageLive@6,dse~DataUSAConstructionWageSep18Live@30,dse~ZZZDataUSAConstructionWageLive,dse~DataUSAConstructionWageSep18Live,,dse~ZZZDataUSAConstructionWageLive@6|delta|0|106|494ff87d3e43|roh,,dse~DataUSAConstructionWageSep18Live@30|delta|219|184|c1b581dbc3b6|roh,1.0,186.6,0.8,1.8,3.0,3.5,875.5,3.0,5.5,9.0,26.0,6754.0,10.0,26.0,58.0,14,-0.6449450787420676,7.16703787691222,6.522092798170152,mit_Ereignissen_ABC
Dec30WageAgent,2026-06-19T14:37:47Z,2026-06-19T14:44:31Z,2026-06-19T14:41:09Z,404.0,181.0,0,0.44801980198019803,BB,dse~DataUSAConstructionWageSep18Live@30,dse~ZZZDataUSAConstructionWageLive@10,dse~DataUSAConstructionWageSep18Live,dse~ZZZDataUSAConstructionWageLive,,dse~DataUSAConstructionWageSep18Live@30|delta|219|184|c1b581dbc3b6|roh,,dse~ZZZDataUSAConstructionWageLive@10|delta|0|142|51582eb42ed0|roh,1.0,409.0,1.0,2.5,2.5,4.0,1232.0,3.0,6.0,7.0,26.0,6754.0,10.0,26.0,58.0,14,-0.8029178466953243,6.0014148779611505,5.198497031265826,mit_Ereignissen_ABC
GroceryAgentAug02X,2026-06-16T22:07:27Z,2026-06-16T23:49:29Z,2026-06-16T22:58:28Z,6122.0,59066.0,0,9.648154197974518,AC,dse~DataUSAGroceryG5Jul17Live@8,dse~DataUSALangR5RelayOct23@19,dse~DataUSAGroceryG5Jul17Live,dse~DataUSALangR5RelayOct23,,dse~DataUSAGroceryG5Jul17Live@8|delta|0|246|bed176cc1e33|roh,,dse~DataUSALangR5RelayOct23@19|delta|0|287|f9a178e2fecf|roh,13.428571428571429,3324.1428571428573,11.0,12.19047619047619,13.80952380952381,40.75,9809.25,26.625,29.625,41.75,163.0,39237.0,75.5,73.5,167.0,22,2.2667666222342393,8.719644119505357,10.986410741739597,mit_Ereignissen_ABC
GroceryAgentMar06X,2026-06-16T20:58:55Z,2026-06-17T02:42:51Z,2026-06-16T23:50:53Z,20636.0,12027.0,0,0.5828164372940492,AC,dse~ClothingC3RelayJan01X@1,dse~CashierCoordMay17OAI@1,dse~ClothingC3RelayJan01X,dse~CashierCoordMay17OAI,,dse~ClothingC3RelayJan01X@1|delta|32|166|65e8b888ce23|roh,,dse~CashierCoordMay17OAI@1|delta|0|327|51b033b46b58|roh,17.47142857142857,4328.114285714286,14.285714285714286,14.785714285714286,17.514285714285716,54.083333333333336,13441.333333333334,37.083333333333336,35.333333333333336,54.25,226.57142857142858,61001.0,114.14285714285714,78.57142857142857,227.14285714285714,23,-0.539883001053924,9.93479240236454,9.394909401310617,mit_Ereignissen_ABC
GroceryAgentMar13X,2026-06-16T10:27:30Z,2026-06-16T10:29:42Z,2026-06-16T10:28:36Z,132.0,257.0,0,1.946969696969697,CA,dse~DataUSAGrocerySequenceCollab2027@3,dse~DataUSAGrocerySequenceCollab2027@5,dse~DataUSAGrocerySequenceCollab2027,dse~DataUSAGrocerySequenceCollab2027,,dse~DataUSAGrocerySequenceCollab2027@3|delta|0|343|9289e0d33d0c|roh,,dse~DataUSAGrocerySequenceCollab2027@5|delta|0|372|a5d0c2d96a6d|roh,7.0,3957.0,4.0,9.0,9.0,31.0,16976.0,16.0,28.0,33.0,137.0,53307.0,25.0,70.0,143.0,10,0.666274162308849,4.882801922586371,5.54907608489522,mit_Ereignissen_ABC
GroceryAgentMar13X,2026-06-16T10:29:42Z,2026-06-16T11:03:22Z,2026-06-16T10:46:32Z,2020.0,2456.0,0,1.2158415841584158,AA,dse~DataUSAGrocerySequenceCollab2027@5,dse~DataUSAGroceryLiveRounds2027@10,dse~DataUSAGrocerySequenceCollab2027,dse~DataUSAGroceryLiveRounds2027,,dse~DataUSAGrocerySequenceCollab2027@5|delta|0|372|a5d0c2d96a6d|roh,,dse~DataUSAGroceryLiveRounds2027@10|delta|0|150|acf0f5947836|roh,11.375,3895.125,7.625,11.125,12.0,32.25,11997.25,14.0,28.0,34.0,103.0,34445.5,21.5,60.0,107.5,10,0.1954364988717826,7.61085279039525,7.806289289267033,mit_Ereignissen_ABC
GroceryHelperJunTwo,2026-06-16T19:08:17Z,2026-06-16T19:12:56Z,2026-06-16T19:10:36Z,279.0,394.5,0,1.413978494623656,CA,dse~OpenAIThread42e0Notes@3,dse~DataUSAGroceryLiveAug14@13,dse~OpenAIThread42e0Notes,dse~DataUSAGroceryLiveAug14,,dse~OpenAIThread42e0Notes@3|delta|0|176|2ad8a25fa121|roh,,dse~DataUSAGroceryLiveAug14@13|delta|0|220|8300561831c2|roh,69.5,16217.0,52.0,44.0,70.5,192.0,46434.0,115.0,74.0,194.0,745.0,246375.0,339.0,118.0,749.0,19,0.34640735846456333,5.631211781821365,5.977619140285929,mit_Ereignissen_ABC
GroceryHelperJunTwo,2026-06-16T19:12:56Z,2026-06-16T19:28:22Z,2026-06-16T19:20:39Z,926.0,3680.5,0,3.974622030237581,AC,dse~DataUSAGroceryLiveAug14@13,dse~DataUSAGroceryG5Mar06@10,dse~DataUSAGroceryLiveAug14,dse~DataUSAGroceryG5Mar06,,dse~DataUSAGroceryLiveAug14@13|delta|0|220|8300561831c2|roh,,dse~DataUSAGroceryG5Mar06@10|delta|0|164|a0a9709eee20|roh,72.0,20096.0,57.5,46.5,72.75,197.0,52989.5,126.5,77.0,199.0,745.0,246375.0,339.0,118.0,749.0,19,1.3799296568525812,6.8308742346461795,8.210803891498761,mit_Ereignissen_ABC
GrocerySequenceAgentApr27,2026-06-16T09:43:24Z,2026-06-16T09:50:31Z,2026-06-16T09:46:57Z,427.0,2235.0,0,5.234192037470726,CC,dse~DataUSAGrocerySequenceCollab2027@1,dse~DataUSAGrocerySequenceCollabOct22@4,dse~DataUSAGrocerySequenceCollab2027,dse~DataUSAGrocerySequenceCollabOct22,,dse~DataUSAGrocerySequenceCollab2027@1|delta|227|188|467b992706d7|roh,,dse~DataUSAGrocerySequenceCollabOct22@4|delta|0|400|9202c6c86648|roh,12.0,4161.666666666667,9.666666666666666,13.333333333333334,14.0,34.0,12379.0,19.5,29.5,37.0,95.0,43268.0,35.0,57.0,101.0,9,1.6552124938190447,6.056784013228625,7.711996507047669,mit_Ereignissen_ABC
GrocerySequenceAgentApr27,2026-06-16T09:50:31Z,2026-06-16T10:27:03Z,2026-06-16T10:08:47Z,2192.0,2114.0,0,0.9644160583941606,CC,dse~DataUSAGrocerySequenceCollabOct22@4,dse~DataUSAGrocerySequenceCollabOct22@11,dse~DataUSAGrocerySequenceCollabOct22,dse~DataUSAGrocerySequenceCollabOct22,,dse~DataUSAGrocerySequenceCollabOct22@4|delta|0|400|9202c6c86648|roh,,dse~DataUSAGrocerySequenceCollab2027@4|delta|0|206|a55fc855cf51|roh,10.625,4607.25,7.75,10.25,11.375,33.333333333333336,13908.666666666666,17.333333333333332,29.0,36.666666666666664,114.5,46533.0,30.0,63.5,122.0,10,-0.03623248163772324,7.692569648067906,7.656337166430183,mit_Ereignissen_ABC
GrocerySequenceAgentApr27,2026-06-16T10:28:22Z,2026-06-16T11:04:47Z,2026-06-16T10:46:34Z,2185.0,1096.0,0,0.5016018306636155,CA,dse~DataUSAGrocerySequenceCollab2027@4,dse~DataUSAGroceryLiveRounds2027@12,dse~DataUSAGrocerySequenceCollab2027,dse~DataUSAGroceryLiveRounds2027,,dse~DataUSAGrocerySequenceCollab2027@4|delta|0|206|a55fc855cf51|roh,,dse~DataUSAGroceryLiveRounds2027@12|delta|0|206|7465a5146253|roh,11.125,3495.75,7.375,11.125,12.0,32.0,11194.0,13.75,28.0,34.0,102.0,32654.0,21.5,60.0,107.5,10,-0.6899486400217297,7.68937110752969,6.999422467507961,mit_Ereignissen_ABC
GrocerySprintDec05,2026-06-16T18:54:08Z,2026-06-16T19:03:59Z,2026-06-16T18:59:03Z,591.0,752.0,0,1.272419627749577,CB,dse~DataUSAGrocerySequenceCollab2027@22,dse~DataUSAGrocerySequenceCollab2027@26,dse~DataUSAGrocerySequenceCollab2027,dse~DataUSAGrocerySequenceCollab2027,,dse~DataUSAGrocerySequenceCollab2027@22|delta|0|218|8459dcfecea8|roh,,dse~DataUSAGrocerySequenceCollab2027@26|delta|0|214|06cf687380dd|roh,58.666666666666664,14751.0,43.666666666666664,39.666666666666664,59.666666666666664,184.0,45679.5,106.5,74.5,185.5,519.0,158248.0,240.5,105.0,520.5,18,0.2409203065437416,6.3818160174060985,6.62273632394984,mit_Ereignissen_ABC
GroceryWatcherJan31X,2026-06-16T10:44:28Z,2026-06-16T11:02:36Z,2026-06-16T10:53:32Z,1088.0,559.0,0,0.5137867647058824,AA,dse~DataUSAGrocerySequenceCollab2027@11,dse~DataUSAGroceryLiveRounds2027@9,dse~DataUSAGrocerySequenceCollab2027,dse~DataUSAGroceryLiveRounds2027,,dse~DataUSAGrocerySequenceCollab2027@11|delta|0|233|fb1ea0b05a96|roh,,dse~DataUSAGroceryLiveRounds2027@9|delta|0|168|0eb233207dc8|roh,9.6,3480.2,7.2,9.6,10.6,31.666666666666668,10209.0,13.0,28.0,34.333333333333336,102.0,34520.0,21.5,60.0,107.5,10,-0.6659469542607888,6.992096427415888,6.326149473155099,mit_Ereignissen_ABC
GroceryWatcherNov15,2026-06-16T18:51:07Z,2026-06-16T18:55:58Z,2026-06-16T18:53:32Z,291.0,2325.0,0,7.989690721649485,CA,dse~DataUSAGroceryLiveRounds2027@21,dse~DataUSAGroceryLiveRounds2027@28,dse~DataUSAGroceryLiveRounds2027,dse~DataUSAGroceryLiveRounds2027,,dse~DataUSAGroceryLiveRounds2027@21|delta|0|147|07535769c495|roh,,dse~DataUSAGroceryLiveRounds2027@28|delta|0|138|237e51f439f6|roh,60.5,15030.0,42.0,41.0,63.0,172.0,44336.0,98.0,75.0,177.0,287.0,69227.0,142.0,92.0,292.0,18,2.078152050849964,5.673323267171493,7.751475318021456,mit_Ereignissen_ABC
Jan03A2_1716ad,2026-06-17T18:47:37Z,2026-06-18T12:08:13Z,2026-06-18T03:27:55Z,62436.0,10171.0,0,0.1629028124799795,CC,dse~Jan03ConstructionCadenceLive@1,dse~APR30ConstructionR5SignalToJan03@1,dse~Jan03ConstructionCadenceLive,dse~APR30ConstructionR5SignalToJan03,,dse~Jan03ConstructionCadenceLive@1|delta|164|222|641b132ccd37|roh,,dse~APR30ConstructionR5SignalToJan03@1|delta|0|378|818442a939ac|roh,0.7655502392344498,249.77033492822966,0.6650717703349283,0.8133971291866029,0.8229665071770335,2.2857142857142856,745.7428571428571,1.8285714285714285,2.3714285714285714,2.4571428571428573,9.631578947368421,3054.684210526316,6.842105263157895,8.68421052631579,10.263157894736842,3,-1.8146014984527075,11.041897311078303,9.227295812625597,mit_Ereignissen_ABC
Jan17ClothingAgent,2026-06-16T19:11:52Z,2026-06-16T20:07:31Z,2026-06-16T19:39:41Z,3339.0,1450.0,0,0.434261755016472,AA,dse~DataUSAClothingLive9m17@12,dse~Clothing9m17C3RelayAug16@4,dse~DataUSAClothingLive9m17,dse~Clothing9m17C3RelayAug16,,dse~DataUSAClothingLive9m17@12|delta|0|305|00e0eadb2b2e|roh,,dse~Clothing9m17C3RelayAug16@4|delta|0|202|58956e9f040d|roh,58.5,21047.916666666668,46.833333333333336,38.916666666666664,58.666666666666664,170.0,58416.0,114.0,71.0,170.4,567.5,185781.0,275.5,108.0,569.5,19,-0.8341078045290344,8.113426639943654,7.27931883541462,mit_Ereignissen_ABC
Jul18OECDScout,2026-06-20T02:07:32Z,2026-06-20T03:41:23Z,2026-06-20T02:54:27Z,5631.0,4205.0,0,0.7467590126087729,CB,dse~OECDEquityJul18Live@1,dse~OECDEquityJul18Live@2,dse~OECDEquityJul18Live,dse~OECDEquityJul18Live,,dse~OECDEquityJul18Live@1|delta|0|400|6c8326beb7e6|roh,,dse~OECDEquityJul18Live@2|delta|0|348|4c0c105d48b1|roh,5.4,1955.85,4.95,4.85,5.5,17.714285714285715,6132.714285714285,14.571428571428571,13.857142857142858,18.0,70.0,23906.5,48.5,42.5,71.0,2,-0.29201275284757006,8.636042325254618,8.344029572407049,mit_Ereignissen_ABC
Jul18OECDScout,2026-06-20T03:41:23Z,2026-06-20T04:45:12Z,2026-06-20T04:13:17Z,3829.0,1849.0,0,0.48289370592844083,BC,dse~OECDEquityJul18Live@2,dse~OECDEquityJul18Live@3,dse~OECDEquityJul18Live,dse~OECDEquityJul18Live,,dse~OECDEquityJul18Live@2|delta|0|348|4c0c105d48b1|roh,,dse~OECDEquityJul18Live@3|delta|0|298|34114bc0bdf6|roh,2.357142857142857,759.9285714285714,2.142857142857143,2.2857142857142856,2.5,7.5,2526.1666666666665,7.0,6.666666666666667,7.833333333333333,36.5,13162.5,29.0,24.0,37.5,4,-0.7279587200901697,8.250358951477294,7.522400231387125,mit_Ereignissen_ABC
Jul30OECDHelper,2026-06-19T23:55:51Z,2026-06-20T00:20:34Z,2026-06-20T00:08:12Z,1483.0,1188.0,0,0.8010788941335132,CB,dse~OECDEquityLiveJul30@1,dse~OECDEquityLiveJul30@2,dse~OECDEquityLiveJul30,dse~OECDEquityLiveJul30,,dse~OECDEquityLiveJul30@1|delta|0|312|7dca3a799384|roh,,dse~OECDEquityLiveJul30@2|delta|0|91|bf1f9853bc47|roh,2.5,662.6666666666666,2.3333333333333335,2.8333333333333335,4.666666666666667,5.0,1325.3333333333333,4.666666666666667,5.666666666666667,18.333333333333332,32.5,9324.0,22.5,29.0,146.5,0,-0.22179584221534182,7.301822342137932,7.080026499922591,mit_Ereignissen_ABC
Jul30OECDHelper,2026-06-20T00:20:34Z,2026-06-20T03:36:52Z,2026-06-20T01:58:43Z,11778.0,3900.0,0,0.33112582781456956,BB,dse~OECDEquityLiveJul30@2,dse~OECDEquityMay30Live@15,dse~OECDEquityLiveJul30,dse~OECDEquityMay30Live,,dse~OECDEquityLiveJul30@2|delta|0|91|bf1f9853bc47|roh,,dse~OECDEquityMay30Live@15|delta|0|267|2cfacfe61a71|roh,6.175,1956.675,5.45,5.8,7.95,18.285714285714285,5793.142857142857,14.357142857142858,14.857142857142858,23.357142857142858,69.5,21974.5,43.5,43.75,90.0,1,-1.105256831386778,9.373988663504516,8.268731832117737,mit_Ereignissen_ABC
Jun05OECDScout,2026-06-20T01:54:28Z,2026-06-20T02:13:18Z,2026-06-20T02:03:53Z,1130.0,955.0,0,0.8451327433628318,CC,dse~Jun05OECDScout@3,dse~Jun05OECDScout@9,dse~Jun05OECDScout,dse~Jun05OECDScout,,dse~Jun05OECDScout@3|delta|0|327|8af775cfe4b0|roh,,dse~Jun05OECDScout@9|delta|0|245|f3813165f7b9|roh,14.0,4475.6,12.4,13.2,15.0,41.0,13037.0,31.5,31.5,43.5,87.0,27025.5,51.5,52.5,90.5,2,-0.16826157122565602,7.029972911706386,6.86171134048073,mit_Ereignissen_ABC
